Index,Input_SMILES,canonical_smiles,Prob_LightGBM,Prob_RF,Prob_BiLSTM,Average_Probability,Prediction,Assessment
5509,COc1ccc(Nc2ncc(C)c(N3CCC4(CCNC4=O)CC3)n2)cc1OC,COc1ccc(Nc2ncc(C)c(N3CCC4(CCNC4=O)CC3)n2)cc1OC,0.138732584,0.4,0.311560243,0.283430942,non-carcinogen,safety
5514,O=S(=O)(Nc1ccncc1Oc1ccccc1Cl)C(F)(F)F,O=S(=O)(Nc1ccncc1Oc1ccccc1Cl)C(F)(F)F,0.093783409,0.35,0.059576638,0.167786682,non-carcinogen,safety
5519,COc1cc(NC(=O)c2ccc(OC)c(C#Cc3cc(-c4cnn(C)c4)cnc3N)c2)cc(OC)c1,COc1cc(NC(=O)c2ccc(OC)c(C#Cc3cc(-c4cnn(C)c4)cnc3N)c2)cc(OC)c1,0.20069568,0.4025,0.748673379,0.45062302,non-carcinogen,safety
5522,CCn1c(C)c(CCNS(=O)(=O)c2ccc(/C=C/C(=O)NO)cc2)c2ccccc21,CCn1c(C)c(CCNS(=O)(=O)c2ccc(/C=C/C(=O)NO)cc2)c2ccccc21,0.087875517,0.33,0.001147461,0.139674326,non-carcinogen,safety
5529,COc1ccc(Oc2cnccc2NS(=O)(=O)C(F)(F)F)cc1,COc1ccc(Oc2cnccc2NS(=O)(=O)C(F)(F)F)cc1,0.029775297,0.31,0.05825733,0.132677542,non-carcinogen,safety
5530,COc1ccc(/C=C2\SC(c3ccc(NC(=O)CCc4ccccc4)cc3)=NC2=O)cc1,COc1ccc(/C=C2\SC(c3ccc(NC(=O)CCc4ccccc4)cc3)=NC2=O)cc1,0.539833164,0.194,0.03908224,0.257638468,non-carcinogen,safety
5538,FC(F)(F)Oc1cccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)c1,FC(F)(F)Oc1cccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)c1,0.177100593,0.405,0.103168793,0.228423129,non-carcinogen,safety
5547,N#C/C(=C1/Nc2ccccc2S1)c1ccnc(NCCc2ccccn2)n1,N#C/C(=C1/Nc2ccccc2S1)c1ccnc(NCCc2ccccn2)n1,0.181734175,0.3375,0.619089365,0.37944118,non-carcinogen,safety
5549,COc1ccc(-c2cn3c4nc(ncc24)NCCCCCCCC(O)CCCC3)cc1,COc1ccc(-c2cn3c4nc(ncc24)NCCCCCCCC(O)CCCC3)cc1,0.219212324,0.331666667,0.483142644,0.344673878,non-carcinogen,safety
5554,COc1ccc2cc(C(=O)NCc3cc[nH]c(=O)c3)cnc2c1,COc1ccc2cc(C(=O)NCc3cc[nH]c(=O)c3)cnc2c1,0.804471898,0.370333333,0.212007508,0.462270913,non-carcinogen,safety
5565,O=S(=O)(Nc1ccncc1Oc1ccc(Br)cc1)C(F)(F)F,O=S(=O)(Nc1ccncc1Oc1ccc(Br)cc1)C(F)(F)F,0.073680784,0.35,0.057986893,0.160555892,non-carcinogen,safety
5568,Cc1c(C(C)C)c(=O)on1C(=O)N(C)c1ccccn1,Cc1c(C(C)C)c(=O)on1C(=O)N(C)c1ccccn1,0.441170828,0.375,0.878607333,0.564926054,carcinogen,non-safety
5582,O=C(NC1CCN(CC(F)(F)F)CC1)c1ccc(N2CCCC2)nc1,O=C(NC1CCN(CC(F)(F)F)CC1)c1ccc(N2CCCC2)nc1,0.147629568,0.255,0.404438972,0.269022847,non-carcinogen,safety
5584,CS(=O)(=O)CCNC(=O)C1CCN(C(=O)NCc2ccc(Cl)cc2Cl)CC1,CS(=O)(=O)CCNC(=O)C1CCN(C(=O)NCc2ccc(Cl)cc2Cl)CC1,0.078378872,0.28,0.009432702,0.122603858,non-carcinogen,safety
5586,COC(CN(C)N)c1ccc2ccccc2c1,COC(CN(C)N)c1ccc2ccccc2c1,0.72438421,0.322,0.998259425,0.681547878,carcinogen,non-safety
5598,NC(=O)C1CCN(C(=O)NCc2ccc(Cl)cc2Cl)CC1,NC(=O)C1CCN(C(=O)NCc2ccc(Cl)cc2Cl)CC1,0.059554374,0.398,0.314290434,0.257281603,non-carcinogen,safety
5599,O=C(NCCN1CCCC1)C1CCN(C(=O)NCc2ccc(Cl)cc2Cl)CC1,O=C(NCCN1CCCC1)C1CCN(C(=O)NCc2ccc(Cl)cc2Cl)CC1,0.07969894,0.453333333,0.385656953,0.306229742,non-carcinogen,safety
5601,COc1ccccc1C(=O)Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1,COc1ccccc1C(=O)Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1,0.428590309,0.333880952,0.030478472,0.264316578,non-carcinogen,safety
5604,COc1ccc2cc(C(=O)Nc3ccnn3C)cnc2c1,COc1ccc2cc(C(=O)Nc3ccnn3C)cnc2c1,0.658655342,0.48,0.916314363,0.684989902,carcinogen,non-safety
5606,COc1cc(NC(=O)c2ccc(C)c(C#Cc3cccnc3)c2)cc(OC)c1,COc1cc(NC(=O)c2ccc(C)c(C#Cc3cccnc3)c2)cc(OC)c1,0.360598184,0.3725,0.388709366,0.37393585,non-carcinogen,safety
5622,COCCNC(=O)C1CCN(C(=O)NCc2ccc(Cl)cc2Cl)CC1,COCCNC(=O)C1CCN(C(=O)NCc2ccc(Cl)cc2Cl)CC1,0.054380747,0.368333333,0.102433637,0.175049239,non-carcinogen,safety
5625,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1cccc(F)c1,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1cccc(F)c1,0.084865831,0.404166667,0.037033297,0.175355265,non-carcinogen,safety
5626,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCSCC4)cc(C(F)(F)F)c3)ccc21,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCSCC4)cc(C(F)(F)F)c3)ccc21,0.013495461,0.315,0.020847859,0.116447773,non-carcinogen,safety
5632,COc1ccc(Nc2ncc(C)c(N3CCC4(CCNC4=O)CC3)n2)cc1,COc1ccc(Nc2ncc(C)c(N3CCC4(CCNC4=O)CC3)n2)cc1,0.223942386,0.35,0.205841213,0.259927867,non-carcinogen,safety
5635,CCOc1cc(NC(=O)c2cccc(C(F)(F)F)n2)cc2cn(CCC(C)(C)O)nc12,CCOc1cc(NC(=O)c2cccc(C(F)(F)F)n2)cc2cn(CCC(C)(C)O)nc12,0.177243134,0.42,0.111466579,0.236236571,non-carcinogen,safety
5639,Cc1cnc(Nc2ccc(C(F)(F)F)cc2)nc1N1CCC2(CCNC2=O)CC1,Cc1cnc(Nc2ccc(C(F)(F)F)cc2)nc1N1CCC2(CCNC2=O)CC1,0.25554173,0.33,0.711924314,0.432488681,non-carcinogen,safety
5641,CC(C)Cc1ccc(C(C)c2nc3cc(OC(C)(C)C(=O)O)ccc3n2Cc2ccccc2Cl)cc1,CC(C)Cc1ccc(C(C)c2nc3cc(OC(C)(C)C(=O)O)ccc3n2Cc2ccccc2Cl)cc1,0.640060376,0.406666667,0.78075105,0.609159364,carcinogen,non-safety
5647,O=C(NC1CCN(CC(F)(F)F)CC1)c1ccc(-c2cccc(F)c2)nc1,O=C(NC1CCN(CC(F)(F)F)CC1)c1ccc(-c2cccc(F)c2)nc1,0.102641593,0.28,0.111682877,0.164774823,non-carcinogen,safety
5649,O=C(NCc1ccc(Cl)c(Cl)c1)N1CCCC(CO)C1,O=C(NCc1ccc(Cl)c(Cl)c1)N1CCCC(CO)C1,0.025816221,0.48,0.084711261,0.196842494,non-carcinogen,safety
5652,COc1ccc2cc(C(=O)NC3CCCC3)cnc2c1,COc1ccc2cc(C(=O)NC3CCCC3)cnc2c1,0.767553886,0.3,0.082844608,0.383466164,non-carcinogen,safety
5655,CNC(=O)c1cc(C(=O)NCCC2CCOCC2)cn(Cc2ccccc2)c1=O,CNC(=O)c1cc(C(=O)NCCC2CCOCC2)cn(Cc2ccccc2)c1=O,0.06801021,0.117833333,0.581219852,0.255687799,non-carcinogen,safety
5666,CC(C)Cc1ccc(C(C)c2nc3c(CCC(=O)O)cccc3n2Cc2ccccc2Cl)cc1,CC(C)Cc1ccc(C(C)c2nc3c(CCC(=O)O)cccc3n2Cc2ccccc2Cl)cc1,0.200882584,0.376666667,0.49100244,0.356183897,non-carcinogen,safety
5669,C=CCc1c(C)nc(-c2ccc(OC)s2)nc1Nc1ccc(CC(=O)O)cc1,C=CCc1c(C)nc(-c2ccc(OC)s2)nc1Nc1ccc(CC(=O)O)cc1,0.317796002,0.485333333,0.090814516,0.297981284,non-carcinogen,safety
5682,CC(C)Cc1ccc(C(C)c2nc3cc(OCC(=O)O)ccc3n2Cc2ccccc2Cl)cc1,CC(C)Cc1ccc(C(C)c2nc3cc(OCC(=O)O)ccc3n2Cc2ccccc2Cl)cc1,0.673476057,0.396666667,0.906525373,0.658889366,carcinogen,non-safety
5684,Fc1cccc(Cl)c1-c1ncc(-c2ccc(Sc3ccccc3)cc2)[nH]1,Fc1cccc(Cl)c1-c1ncc(-c2ccc(Sc3ccccc3)cc2)[nH]1,0.635353524,0.34,0.262414277,0.412589267,non-carcinogen,safety
5685,OCCc1[nH]c(-c2c(F)cccc2Cl)nc1-c1ccc(C#Cc2ccccc2)nc1,OCCc1[nH]c(-c2c(F)cccc2Cl)nc1-c1ccc(C#Cc2ccccc2)nc1,0.245376915,0.305833333,0.008838917,0.186683055,non-carcinogen,safety
5686,CN(C)CCCC(=O)Nc1cncc(-c2cccc3[nH]ccc23)c1,CN(C)CCCC(=O)Nc1cncc(-c2cccc3[nH]ccc23)c1,0.361415062,0.307142857,0.028059226,0.232205715,non-carcinogen,safety
5702,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H](C(N)=O)NC(=O)CNC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2cccnc2)NC(=O)[C@H](CCCN=C(N)N)NC1=O,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H](C(N)=O)NC(=O)CNC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2cccnc2)NC(=O)[C@H](CCCN=C(N)N)NC1=O,0.038426927,0.26,0.069572985,0.122666637,non-carcinogen,safety
5720,COc1cc(NC(=O)c2ccc(F)c(C#Cc3cc(-c4cnn(C)c4)cnc3N)c2)cc(OC)c1,COc1cc(NC(=O)c2ccc(F)c(C#Cc3cc(-c4cnn(C)c4)cnc3N)c2)cc(OC)c1,0.384889616,0.4525,0.711595118,0.516328245,carcinogen,non-safety
5724,CC(C)Cc1ccc(C(C)c2nc3cc(C(N)=S)ccc3n2Cc2ccccc2Cl)cc1,CC(C)Cc1ccc(C(C)c2nc3cc(C(N)=S)ccc3n2Cc2ccccc2Cl)cc1,0.182180756,0.275,0.911550462,0.456243739,non-carcinogen,safety
5729,COc1cccc(C(=O)Nc2cccc(Nc3ccc4c(c3)CCCCC4=O)c2)c1,COc1cccc(C(=O)Nc2cccc(Nc3ccc4c(c3)CCCCC4=O)c2)c1,0.340856975,0.333880952,0.043337412,0.239358447,non-carcinogen,safety
5734,CCNC(=O)c1cc(C(=O)NC)c(=O)n(Cc2ccccc2)c1,CCNC(=O)c1cc(C(=O)NC)c(=O)n(Cc2ccccc2)c1,0.065863169,0.41,0.551843703,0.342568957,non-carcinogen,safety
5735,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc(OC)c2)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc(OC)c2)c1=O,0.080871439,0.282,0.402484328,0.255118589,non-carcinogen,safety
5736,CNC(=O)c1cc(C(=O)NC)c(=O)n(Cc2ccccc2)c1,CNC(=O)c1cc(C(=O)NC)c(=O)n(Cc2ccccc2)c1,0.071528209,0.45,0.584499419,0.368675876,non-carcinogen,safety
5737,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc3cn[nH]c23)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc3cn[nH]c23)c1=O,0.067818534,0.252,0.83356148,0.384460005,non-carcinogen,safety
5741,Cc1cnc(Nc2ccc(F)cc2)nc1N1CCC2(CCNC2=O)CC1,Cc1cnc(Nc2ccc(F)cc2)nc1N1CCC2(CCNC2=O)CC1,0.286315986,0.3325,0.514228821,0.377681602,non-carcinogen,safety
5742,O=[N+]([O-])c1cc(-c2ccsc2)cnc1Nc1ncc(Cl)c(Nc2cccc(C(F)(F)F)c2)n1,O=[N+]([O-])c1cc(-c2ccsc2)cnc1Nc1ncc(Cl)c(Nc2cccc(C(F)(F)F)c2)n1,0.341888569,0.561666667,0.066081025,0.323212087,non-carcinogen,safety
5751,Fc1cccc(Cl)c1-c1ncc(-c2ccc(CCc3ccccc3)cc2)[nH]1,Fc1cccc(Cl)c1-c1ncc(-c2ccc(CCc3ccccc3)cc2)[nH]1,0.447148897,0.35,0.131813109,0.309654002,non-carcinogen,safety
5755,C=CCc1c(C)nc(-c2ccc(C)s2)nc1Nc1ccc(C(=O)O)cc1,C=CCc1c(C)nc(-c2ccc(C)s2)nc1Nc1ccc(C(=O)O)cc1,0.223176365,0.515333333,0.039878149,0.259462616,non-carcinogen,safety
5757,O=C(NCCC1CCOCC1)C1CCN(C(=O)NCc2ccc(Cl)cc2Cl)CC1,O=C(NCCC1CCOCC1)C1CCN(C(=O)NCc2ccc(Cl)cc2Cl)CC1,0.037912575,0.336333333,0.366911322,0.24705241,non-carcinogen,safety
5763,CCNNC(=O)c1ccc(Cn2c(=O)n(CCc3ccccc3)c(=O)c3ccccc32)cc1,CCNNC(=O)c1ccc(Cn2c(=O)n(CCc3ccccc3)c(=O)c3ccccc32)cc1,0.566432414,0.2,0.352584869,0.373005761,non-carcinogen,safety
5765,Fc1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1C(F)(F)F,Fc1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1C(F)(F)F,0.441739013,0.385,0.095746167,0.30749506,non-carcinogen,safety
5770,O=S(=O)(Nc1ccncc1Oc1ccccc1)C(F)(F)F,O=S(=O)(Nc1ccncc1Oc1ccccc1)C(F)(F)F,0.052855218,0.36,0.040440384,0.151098534,non-carcinogen,safety
5782,COc1cnc(Nc2ccc(-c3ccsc3)cn2)nc1Nc1cccc(C(F)(F)F)c1,COc1cnc(Nc2ccc(-c3ccsc3)cn2)nc1Nc1cccc(C(F)(F)F)c1,0.108682967,0.32,0.089723289,0.172802086,non-carcinogen,safety
5785,Nc1cccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)c1,Nc1cccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)c1,0.386387427,0.395,0.138570502,0.306652643,non-carcinogen,safety
5793,CC(C)Cc1ccc(C(C)c2nc3cc(C(N)=O)ccc3n2Cc2ccccc2Cl)cc1,CC(C)Cc1ccc(C(C)c2nc3cc(C(N)=O)ccc3n2Cc2ccccc2Cl)cc1,0.245736842,0.355,0.864234626,0.488323823,non-carcinogen,safety
5794,CN1CCN(Cc2ccc(-c3cn4c5nc(ncc35)NCCCCNC(=O)[C@@H](N)CCCC4)cc2)CC1,CN1CCN(Cc2ccc(-c3cn4c5nc(ncc35)NCCCCNC(=O)[C@@H](N)CCCC4)cc2)CC1,0.117246606,0.345,0.166646093,0.2096309,non-carcinogen,safety
5798,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1ccc(F)cc1,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1ccc(F)cc1,0.113263207,0.404166667,0.037033297,0.184821057,non-carcinogen,safety
5800,CCS(=O)(=O)NCCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1,CCS(=O)(=O)NCCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1,0.072273379,0.23,0.001542475,0.101271951,non-carcinogen,safety
5802,Fc1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1,Fc1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1,0.406583015,0.375,0.101169847,0.294250954,non-carcinogen,safety
5803,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2F)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2F)c1=O,0.094585795,0.322,0.537430704,0.3180055,non-carcinogen,safety
5805,CNC(=O)c1cc(C(=O)NCCC(C)C)cn(Cc2ccccc2)c1=O,CNC(=O)c1cc(C(=O)NCCC(C)C)cn(Cc2ccccc2)c1=O,0.08219486,0.328666667,0.302069873,0.2376438,non-carcinogen,safety
5807,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc(F)c2)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc(F)c2)c1=O,0.08382757,0.322,0.537430704,0.314419424,non-carcinogen,safety
5815,Cc1cnc(Nc2ccccc2)nc1N1CCC2(CCNC2=O)CC1,Cc1cnc(Nc2ccccc2)nc1N1CCC2(CCNC2=O)CC1,0.307605285,0.295,0.723024786,0.44187669,non-carcinogen,safety
5818,C=CCc1c(C)nc(-c2cccs2)nc1Nc1ccc(C(=O)O)cc1,C=CCc1c(C)nc(-c2cccs2)nc1Nc1ccc(C(=O)O)cc1,0.16194253,0.502833333,0.045237273,0.236671046,non-carcinogen,safety
5821,Cc1ccc(Nc2ccc3c(c2)CCCCC3=O)cc1NC(=O)c1ccccc1,Cc1ccc(Nc2ccc3c(c2)CCCCC3=O)cc1NC(=O)c1ccccc1,0.153960308,0.361380952,0.122171283,0.212504181,non-carcinogen,safety
5823,COc1ccc2cc(C(=O)NC3CCC(C)(O)CC3)cnc2c1,COc1ccc2cc(C(=O)NC3CCC(C)(O)CC3)cnc2c1,0.671110919,0.24,0.076680131,0.329263683,non-carcinogen,safety
5836,Cc1cnc(Nc2ccc(C(C)(C)C)cc2)nc1N1CCC2(CCNC2=O)CC1,Cc1cnc(Nc2ccc(C(C)(C)C)cc2)nc1N1CCC2(CCNC2=O)CC1,0.365949177,0.35,0.703712821,0.473220666,non-carcinogen,safety
5838,Fc1cccc(Cl)c1-c1nc(-c2ccc(Br)cc2)n[nH]1,Fc1cccc(Cl)c1-c1nc(-c2ccc(Br)cc2)n[nH]1,0.15588849,0.432222222,0.255231917,0.28111421,non-carcinogen,safety
5846,COc1ccc2cc(C(=O)NC3CCC(O)CC3)cnc2c1,COc1ccc2cc(C(=O)NC3CCC(O)CC3)cnc2c1,0.719657342,0.24,0.050672993,0.336776778,non-carcinogen,safety
5850,COc1ccc(CCn2cc[nH]c2=O)cc1OC1CCCC1,COc1ccc(CCn2cc[nH]c2=O)cc1OC1CCCC1,0.243649146,0.34,0.443782061,0.342477069,non-carcinogen,safety
5851,Cc1cnc(Nc2ccc(-c3ccsc3)cn2)nc1Nc1cccc(C(F)(F)F)c1,Cc1cnc(Nc2ccc(-c3ccsc3)cn2)nc1Nc1cccc(C(F)(F)F)c1,0.408088311,0.3,0.141989037,0.283359116,non-carcinogen,safety
5854,FC(F)(F)c1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1,FC(F)(F)c1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1,0.401075824,0.375,0.095746167,0.29060733,non-carcinogen,safety
5871,CS(=O)(=O)Nc1cc2c(cc1Sc1nccs1)C(=O)CC2,CS(=O)(=O)Nc1cc2c(cc1Sc1nccs1)C(=O)CC2,0.1543433,0.212,0.025506774,0.130616691,non-carcinogen,safety
5879,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc3cc[nH]c23)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc3cc[nH]c23)c1=O,0.118799035,0.268666667,0.606642067,0.331369256,non-carcinogen,safety
5882,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccc(C)cc2)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccc(C)cc2)c1=O,0.085115836,0.312,0.506637156,0.301250997,non-carcinogen,safety
5883,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccc(OC)cc2)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccc(OC)cc2)c1=O,0.123992797,0.282,0.402484328,0.269492375,non-carcinogen,safety
5884,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc([C@@H](C)O)c2)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc([C@@H](C)O)c2)c1=O,0.125863686,0.262,0.358120769,0.248661485,non-carcinogen,safety
5888,COc1ccc2cc(C(=O)NC3CCCCC3)cnc2c1,COc1ccc2cc(C(=O)NC3CCCCC3)cnc2c1,0.763704073,0.255,0.033160869,0.350621647,non-carcinogen,safety
5889,Fc1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1F,Fc1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1F,0.451673411,0.345,0.101169847,0.299281086,non-carcinogen,safety
5890,FC(F)(F)c1cccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Br)c1,FC(F)(F)c1cccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Br)c1,0.357288779,0.33,0.103867128,0.263718636,non-carcinogen,safety
5892,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCN=C(N)N)NC1=O,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCN=C(N)N)NC1=O,0.023590939,0.24,0.025885606,0.096492182,non-carcinogen,safety
5895,COc1cc(NC(=O)c2cccc(C(F)(F)F)n2)cc2cn(CCN(C)C)nc12,COc1cc(NC(=O)c2cccc(C(F)(F)F)n2)cc2cn(CCN(C)C)nc12,0.230790238,0.43,0.130697757,0.263829332,non-carcinogen,safety
5906,FC(F)(F)Oc1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1,FC(F)(F)Oc1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1,0.204012551,0.405,0.132623985,0.247212179,non-carcinogen,safety
5922,CC(O)(C#Cc1cc(-n2ccc3cnc(N)nc32)c(F)cn1)c1nccs1,CC(O)(C#Cc1cc(-n2ccc3cnc(N)nc32)c(F)cn1)c1nccs1,0.467932073,0.46,0.138071373,0.355334482,non-carcinogen,safety
5933,COc1ccc(C(=O)Nc2cccc(Nc3ccc4c(c3)CCCCC4=O)c2)cc1,COc1ccc(C(=O)Nc2cccc(Nc3ccc4c(c3)CCCCC4=O)c2)cc1,0.322092061,0.333880952,0.043337412,0.233103475,non-carcinogen,safety
5939,CN1CCN(c2ccc(Nc3ncc4c(=O)c(C(N)=O)cn(C5CC6CCC5C6)c4n3)cc2)CC1,CN1CCN(c2ccc(Nc3ncc4c(=O)c(C(N)=O)cn(C5CC6CCC5C6)c4n3)cc2)CC1,0.112655649,0.265,0.234983072,0.204212907,non-carcinogen,safety
5954,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccc(F)cc2)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccc(F)cc2)c1=O,0.087257995,0.322,0.537430704,0.3155629,non-carcinogen,safety
5955,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2)c1=O,0.101638648,0.328666667,0.596308887,0.342204734,non-carcinogen,safety
5956,CNC(=O)c1cc(C(=O)NC2CC2)cn([C@H](C)c2ccccc2)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn([C@H](C)c2ccccc2)c1=O,0.100476588,0.302,0.410862088,0.271112892,non-carcinogen,safety
5959,C=CCc1c(C)nc(-c2ccc(OC)s2)nc1Nc1ccc(C(=O)O)cc1,C=CCc1c(C)nc(-c2ccc(OC)s2)nc1Nc1ccc(C(=O)O)cc1,0.242174372,0.505333333,0.090227582,0.279245096,non-carcinogen,safety
5964,CC(=O)Nc1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1,CC(=O)Nc1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1,0.284690261,0.395,0.187875941,0.289188734,non-carcinogen,safety
5982,Cc1c(C(C)C)c(=O)on1C(=O)N1CC=CC1,Cc1c(C(C)C)c(=O)on1C(=O)N1CC=CC1,0.204087585,0.66,0.997657239,0.620581608,carcinogen,non-safety
5985,O=C(N[C@H]1CNC1=O)OCc1ccc(C2CCCC2)cc1,O=C(N[C@H]1CNC1=O)OCc1ccc(C2CCCC2)cc1,0.053453634,0.163666667,0.775112212,0.330744171,non-carcinogen,safety
5988,COc1ccc2cc(C(=O)NCc3ccccc3)cnc2c1,COc1ccc2cc(C(=O)NCc3ccccc3)cnc2c1,0.815298771,0.445,0.238807783,0.499702184,non-carcinogen,safety
6010,COc1ccc(C(C)Cn2ccnc2NC#N)cc1OCCC1Cc2ccccc2C1,COc1ccc(C(C)Cn2ccnc2NC#N)cc1OCCC1Cc2ccccc2C1,0.263627696,0.2,0.824992001,0.429539899,non-carcinogen,safety
6013,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1Oc1cccc(-n2cnnc2)c1,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1Oc1cccc(-n2cnnc2)c1,0.174762672,0.309166667,0.163845703,0.215925014,non-carcinogen,safety
6015,Fc1cnc(Nc2ccc(-c3ccsc3)cn2)nc1Nc1cccc(C(F)(F)F)c1,Fc1cnc(Nc2ccc(-c3ccsc3)cn2)nc1Nc1cccc(C(F)(F)F)c1,0.349800821,0.35,0.095806763,0.265202528,non-carcinogen,safety
6028,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc(C)c2)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc(C)c2)c1=O,0.109403869,0.312,0.482464701,0.301289523,non-carcinogen,safety
6031,COc1ccc(C(=O)Cc2c(Cl)cncc2Cl)c(OCc2ccccc2)c1OC,COc1ccc(C(=O)Cc2c(Cl)cncc2Cl)c(OCc2ccccc2)c1OC,0.13378884,0.336666667,0.375919849,0.282125118,non-carcinogen,safety
