Index,Input_SMILES,canonical_smiles,corrosion_prob,corrosion_label,irritation_prob,irritation_label,sensitization_prob,sensitization_label,Summary,Assessment
7100,O=C(/C=C/c1ccc(S(=O)(=O)NCCc2c[nH]c3ccccc23)cc1)NO,O=C(/C=C/c1ccc(S(=O)(=O)NCCc2c[nH]c3ccccc23)cc1)NO,8.09E-06,0,0.021199608,0,0.12620452,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7101,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)N(c1ccccn1)C1CCCCC1,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)N(c1ccccn1)C1CCCCC1,4.54E-05,0,0.025847301,0,0.999980986,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7111,O=C(/C=C/c1ccc2c(c1)OCO2)Nc1nc2ccccc2s1,O=C(/C=C/c1ccc2c(c1)OCO2)Nc1nc2ccccc2s1,9.36E-06,0,0.051285829,0,0.999994636,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7125,O=C(/C=C/c1cccc([N+](=O)[O-])c1)NC(=S)Nc1ccc(CN2CCOCC2)cc1,O=C(/C=C/c1cccc([N+](=O)[O-])c1)NC(=S)Nc1ccc(CN2CCOCC2)cc1,2.65E-05,0,0.006311075,0,0.998534381,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7126,O=C(/C=C/c1cccc([N+](=O)[O-])c1)c1cccs1,O=C(/C=C/c1cccc([N+](=O)[O-])c1)c1cccs1,0.000115282,0,0.686736584,1,1,1,"✅ Non-corrosive, ❌ Irritant, ❌ Sensitizer",non-safety
7127,O=C(/C=C/c1ccccc1)Nc1ncn[nH]1,O=C(/C=C/c1ccccc1)Nc1ncn[nH]1,6.19E-05,0,0.044249982,0,0.999999821,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7129,O=C(/C=C/c1ccccc1)c1ccccn1,O=C(/C=C/c1ccccc1)c1ccccn1,8.29E-05,0,0.095066495,0,0.999999583,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7130,O=C(/C=C/c1ccccc1[N+](=O)[O-])N1CCOCC1,O=C(/C=C/c1ccccc1[N+](=O)[O-])N1CCOCC1,4.10E-05,0,0.020424064,0,0.999999702,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7133,O=C(/C=C/c1cccnc1)/C=C/c1cccnc1,O=C(/C=C/c1cccnc1)/C=C/c1cccnc1,0.000342281,0,0.453443617,0,0.999994516,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7148,O=C(/C=C/c1ccco1)c1ccc(NC(=O)C23CC4CC(CC(C4)C2)C3)cc1,O=C(/C=C/c1ccco1)c1ccc(NC(=O)C23CC4CC(CC(C4)C2)C3)cc1,2.13E-05,0,0.015517445,0,0.225121841,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7171,O=C(C1CCCC1)N1C[C@@H]2N[C@H](C1)C2c1ccc(/C=C/c2ccccc2)cc1,O=C(C1CCCC1)N1C[C@@H]2N[C@H](C1)C2c1ccc(/C=C/c2ccccc2)cc1,0.002126487,0,0.06553445,0,7.29E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7176,O=C(C=C=Nc1ccccc1)C(=O)N=C=Cc1ccccc1,O=C(C=C=Nc1ccccc1)C(=O)N=C=Cc1ccccc1,0.00017652,0,0.046918169,0,0.993458092,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7177,O=C(CCCCCCCCc1ccc(O)c(O)c1)c1c(O)cccc1O,O=C(CCCCCCCCc1ccc(O)c(O)c1)c1c(O)cccc1O,0.000422424,0,0.807817101,1,1,1,"✅ Non-corrosive, ❌ Irritant, ❌ Sensitizer",non-safety
7183,O=C(CCN1C(=O)/C(=C\c2ccccc2F)SC1=S)N1CCCCC1,O=C(CCN1C(=O)/C(=C\c2ccccc2F)SC1=S)N1CCCCC1,0.001818322,0,0.03996519,0,0.99977684,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7210,O=C(CCS(=O)(=O)c1ccc(Br)cc1)NCc1ccco1,O=C(CCS(=O)(=O)c1ccc(Br)cc1)NCc1ccco1,1.17E-05,0,0.005169251,0,0.095266901,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7223,O=C(CCS(=O)(=O)c1ccccc1)Nc1ccc(-c2nc3ccccc3s2)cc1,O=C(CCS(=O)(=O)c1ccccc1)Nc1ccc(-c2nc3ccccc3s2)cc1,1.63E-05,0,0.009389764,0,0.000518687,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7232,O=C(CCl)N(C/C=C/c1ccccc1)c1ccc2c(c1)OCCO2,O=C(CCl)N(C/C=C/c1ccccc1)c1ccc2c(c1)OCCO2,9.74E-05,0,0.039594773,0,0.586268425,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7242,O=C(CCl)c1ccc2c(c1)CCN2C(=O)C1CC1,O=C(CCl)c1ccc2c(c1)CCN2C(=O)C1CC1,0.002480373,0,0.007363187,0,0.999884129,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7246,O=C(CN1C(=O)/C(=C2\SC(=S)N(CCS(=O)(=O)O)C2=O)c2ccccc21)Nc1cccc(Br)c1,O=C(CN1C(=O)/C(=C2\SC(=S)N(CCS(=O)(=O)O)C2=O)c2ccccc21)Nc1cccc(Br)c1,2.00E-05,0,0.202413246,0,3.11E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7254,O=C(CN1C(=O)S/C(=C\c2cc(Cl)c(O)c(Cl)c2)C1=O)Nc1ccccc1,O=C(CN1C(=O)S/C(=C\c2cc(Cl)c(O)c(Cl)c2)C1=O)Nc1ccccc1,3.52E-05,0,0.19127965,0,0.000864674,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7255,O=C(CNC(=O)/C=C/c1ccco1)N=Nc1c(O)[nH]c2ccccc12,O=C(CNC(=O)/C=C/c1ccco1)N=Nc1c(O)[nH]c2ccccc12,2.28E-05,0,0.025639988,0,0.756660759,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7277,O=C(COc1ccc(/C=N/NC(=O)c2cc3ccccc3o2)cc1Cl)Nc1ccccc1,O=C(COc1ccc(/C=N/NC(=O)c2cc3ccccc3o2)cc1Cl)Nc1ccccc1,1.58E-05,0,0.512197256,1,9.59E-09,0,"✅ Non-corrosive, ❌ Irritant, ✅ Non-sensitizer",non-safety
7278,O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2Cc2cc(F)ccc2F)O1)NCc1ccc(Oc2ccccc2)cc1,O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2Cc2cc(F)ccc2F)O1)NCc1ccc(Oc2ccccc2)cc1,0.000142592,0,0.049147774,0,2.02E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7279,O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2Cc2cc(F)ccc2F)O1)NCc1ccc(Oc2ccccc2)cc1,O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2Cc2cc(F)ccc2F)O1)NCc1ccc(Oc2ccccc2)cc1,0.000142592,0,0.049147774,0,7.74E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7283,O=C(Cc1ccc2c(c1)OCO2)NN=Cc1ccc([N+](=O)[O-])o1,O=C(Cc1ccc2c(c1)OCO2)NN=Cc1ccc([N+](=O)[O-])o1,2.28E-05,0,0.032566182,0,0.981627882,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7284,O=C(Cc1ccccc1)N1CC[C@@H]2[C@H]1c1cc(-c3cccc(F)c3)ccc1N[C@@H]2CO,O=C(Cc1ccccc1)N1CC[C@@H]2[C@H]1c1cc(-c3cccc(F)c3)ccc1N[C@@H]2CO,0.000149988,0,0.002144472,0,1.40E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7285,O=C(Cc1cccs1)NNC(=S)NC(=O)c1ccc(F)c(F)c1,O=C(Cc1cccs1)NNC(=S)NC(=O)c1ccc(F)c(F)c1,1.80E-05,0,0.020388011,0,0.002103357,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7286,O=C(Cc1cccs1)NNC(=S)NC(=O)c1ccccc1,O=C(Cc1cccs1)NNC(=S)NC(=O)c1ccccc1,2.41E-05,0,0.017080002,0,0.003870875,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7306,O=C(N/N=C/c1c(O)ccc2ccccc12)c1cccc(C(F)(F)F)c1,O=C(N/N=C/c1c(O)ccc2ccccc12)c1cccc(C(F)(F)F)c1,0.003317319,0,0.770879269,1,4.23E-05,0,"✅ Non-corrosive, ❌ Irritant, ✅ Non-sensitizer",non-safety
7314,O=C(N/N=C/c1cc([N+](=O)[O-])cc(Br)c1O)C12CC3CCC(CC(C3)C1)C2,O=C(N/N=C/c1cc([N+](=O)[O-])cc(Br)c1O)C12CC3CCC(CC(C3)C1)C2,4.28E-05,0,0.207883403,0,0.999894559,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7322,O=C(N/N=C/c1ccccn1)c1cc(Br)ccc1O,O=C(N/N=C/c1ccccn1)c1cc(Br)ccc1O,0.000315981,0,0.878085554,1,0.999999642,1,"✅ Non-corrosive, ❌ Irritant, ❌ Sensitizer",non-safety
7333,O=C(N1CCCCC1)n1nc(-c2ccc(Cl)cc2)nc1SCC1CC1,O=C(N1CCCCC1)n1nc(-c2ccc(Cl)cc2)nc1SCC1CC1,2.59E-05,0,0.009979706,0,0.92716223,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7339,O=C(NC(=S)NNC(=O)c1ccccc1O)c1cccs1,O=C(NC(=S)NNC(=O)c1ccccc1O)c1cccs1,1.27E-05,0,0.051259629,0,0.999958932,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7340,O=C(NC(=S)NNC(=O)c1cccs1)c1ccccc1,O=C(NC(=S)NNC(=O)c1cccs1)c1ccccc1,3.01E-05,0,0.032997858,0,0.999737203,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7377,O=C(NC1=C(NC2CCS(=O)(=O)C2)C(=O)c2ccccc2C1=O)c1ccccc1,O=C(NC1=C(NC2CCS(=O)(=O)C2)C(=O)c2ccccc2C1=O)c1ccccc1,4.26E-06,0,0.005097334,0,8.51E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7400,O=C(NC1CCN(CC(F)(F)F)CC1)c1ccc(-c2cccc(F)c2)nc1,O=C(NC1CCN(CC(F)(F)F)CC1)c1ccc(-c2cccc(F)c2)nc1,0.000689138,0,0.006382216,0,0.005248908,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7408,O=C(NC1CCN(CC(F)(F)F)CC1)c1ccc(N2CCCC2)nc1,O=C(NC1CCN(CC(F)(F)F)CC1)c1ccc(N2CCCC2)nc1,0.001204737,0,0.00242751,0,0.266230255,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7427,O=C(NCCC1CCOCC1)C1CCN(C(=O)NCc2ccc(Cl)cc2Cl)CC1,O=C(NCCC1CCOCC1)C1CCN(C(=O)NCc2ccc(Cl)cc2Cl)CC1,5.65E-05,0,0.008524081,0,0.999996603,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7429,O=C(NCCCN1CCOCC1)c1sc2cc([N+](=O)[O-])ccc2c1Cl,O=C(NCCCN1CCOCC1)c1sc2cc([N+](=O)[O-])ccc2c1Cl,9.71E-06,0,0.041882556,0,0.504683018,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7430,O=C(NCCN1CCCC1)C1CCN(C(=O)NCc2ccc(Cl)cc2Cl)CC1,O=C(NCCN1CCCC1)C1CCN(C(=O)NCc2ccc(Cl)cc2Cl)CC1,0.001654251,0,0.006211613,0,0.994300604,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7433,O=C(NCCNc1ccnc2cc(Cl)ccc12)c1ccccc1F,O=C(NCCNc1ccnc2cc(Cl)ccc12)c1ccccc1F,8.24E-05,0,0.11420285,0,0.999967873,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7434,O=C(NCCO)c1cc(-c2cc(C(=O)NCCO)c3ccccc3n2)nc2ccccc12,O=C(NCCO)c1cc(-c2cc(C(=O)NCCO)c3ccccc3n2)nc2ccccc12,1.39E-05,0,0.03482382,0,0.000144562,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7439,O=C(NCc1ccc(Cl)c(Cl)c1)N1CCCC(CO)C1,O=C(NCc1ccc(Cl)c(Cl)c1)N1CCCC(CO)C1,4.98E-05,0,0.003640061,0,0.999956965,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7443,O=C(NCc1ccc(Cl)cc1Cl)N1CCC(NS(=O)(=O)c2ccc(F)cc2)CC1,O=C(NCc1ccc(Cl)cc1Cl)N1CCC(NS(=O)(=O)c2ccc(F)cc2)CC1,1.74E-05,0,0.014837433,0,0.999997258,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7445,O=C(NCc1ccc(Cl)cc1Cl)N1CCCC(CO)C1,O=C(NCc1ccc(Cl)cc1Cl)N1CCCC(CO)C1,4.98E-05,0,0.003640061,0,0.988482296,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7446,O=C(NCc1ccc2c(c1)OCO2)c1nc(S(=O)(=O)Cc2ccccc2)ncc1Cl,O=C(NCc1ccc2c(c1)OCO2)c1nc(S(=O)(=O)Cc2ccccc2)ncc1Cl,1.13E-05,0,0.017101131,0,1.34E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7450,O=C(NCc1ccc2c(c1)OCO2)c1nc(S(=O)(=O)Cc2ccccc2F)ncc1Cl,O=C(NCc1ccc2c(c1)OCO2)c1nc(S(=O)(=O)Cc2ccccc2F)ncc1Cl,1.20E-05,0,0.013531844,0,4.46E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7455,O=C(N[C@H]1CNC1=O)OCc1ccc(C2CCCC2)cc1,O=C(N[C@H]1CNC1=O)OCc1ccc(C2CCCC2)cc1,8.12E-05,0,0.967866302,1,0.9999668,1,"✅ Non-corrosive, ❌ Irritant, ❌ Sensitizer",non-safety
7456,O=C(Nc1cc(Nc2ccc3c(c2)CCCCC3=O)ccc1F)c1cccc(F)c1,O=C(Nc1cc(Nc2ccc3c(c2)CCCCC3=O)ccc1F)c1cccc(F)c1,0.000261469,0,0.023046628,0,0.019731976,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7468,O=C(Nc1cc(Nc2ccc3c(c2)CCCCC3=O)ccc1F)c1ccccc1,O=C(Nc1cc(Nc2ccc3c(c2)CCCCC3=O)ccc1F)c1ccccc1,0.000205553,0,0.022900343,0,0.730319917,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7470,O=C(Nc1cc(Nc2ccc3c(c2)CCc2ccccc2C3=O)ccc1F)c1ccccc1,O=C(Nc1cc(Nc2ccc3c(c2)CCc2ccccc2C3=O)ccc1F)c1ccccc1,0.000353844,0,0.040300876,0,5.88E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7482,O=C(Nc1cc(Nc2ccc3c(c2)CCc2ccccc2C3=O)ccc1F)c1ccoc1,O=C(Nc1cc(Nc2ccc3c(c2)CCc2ccccc2C3=O)ccc1F)c1ccoc1,3.20E-05,0,0.025375998,0,3.00E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7485,O=C(Nc1ccc(-c2nc(-c3ccc(Cl)cc3)cs2)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,O=C(Nc1ccc(-c2nc(-c3ccc(Cl)cc3)cs2)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,1.45E-05,0,0.013706718,0,0.000387968,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7488,O=C(Nc1ccc(-c2nc(-c3ccc(F)cc3)cs2)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,O=C(Nc1ccc(-c2nc(-c3ccc(F)cc3)cs2)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,1.47E-05,0,0.011808707,0,0.008064177,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7489,O=C(Nc1ccc(-c2nc(-c3ccccc3)cs2)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,O=C(Nc1ccc(-c2nc(-c3ccccc3)cs2)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,1.26E-05,0,0.01439151,0,4.11E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7491,O=C(Nc1ccc(-c2nc3ncccc3o2)cc1)c1ccc([N+](=O)[O-])o1,O=C(Nc1ccc(-c2nc3ncccc3o2)cc1)c1ccc([N+](=O)[O-])o1,6.65E-05,0,0.008012241,0,0.29442516,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7494,O=C(Nc1ccc(C(F)(F)F)cc1)N1C[C@@H]2N[C@H](C1)C2c1ccc(-c2cccc(F)c2)cc1,O=C(Nc1ccc(C(F)(F)F)cc1)N1C[C@@H]2N[C@H](C1)C2c1ccc(-c2cccc(F)c2)cc1,0.000211088,0,0.009671659,0,5.71E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7497,O=C(Nc1ccc(Cl)cc1)Nc1nnc(/C=C/c2ccccc2)s1,O=C(Nc1ccc(Cl)cc1)Nc1nnc(/C=C/c2ccccc2)s1,2.52E-05,0,0.09074387,0,0.997958958,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7519,O=C(Nc1ccc(F)c(Nc2ccc3c(c2)CCCCC3=O)c1)c1ccccc1,O=C(Nc1ccc(F)c(Nc2ccc3c(c2)CCCCC3=O)c1)c1ccccc1,0.000205553,0,0.022900343,0,0.001435339,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7537,O=C(Nc1ccc(F)c(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccccc1,O=C(Nc1ccc(F)c(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccccc1,0.000353844,0,0.040300876,0,1.42E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7539,O=C(Nc1ccc(F)cc1)N1CCCCN2[C@@H](CO)[C@@H](c3ccc(C#Cc4ccccc4)cc3)[C@@H]2C1,O=C(Nc1ccc(F)cc1)N1CCCCN2[C@@H](CO)[C@@H](c3ccc(C#Cc4ccccc4)cc3)[C@@H]2C1,0.000101705,0,0.003761785,0,7.55E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7545,O=C(Nc1ccc(F)cc1)Nc1nnc(COc2ccccc2F)s1,O=C(Nc1ccc(F)cc1)Nc1nnc(COc2ccccc2F)s1,9.38E-06,0,0.034356102,0,0.999998391,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7547,O=C(Nc1ccc(F)cc1)c1nn(-c2ccccc2)c(=O)cc1Cl,O=C(Nc1ccc(F)cc1)c1nn(-c2ccccc2)c(=O)cc1Cl,5.71E-05,0,0.203555346,0,0.109706841,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7565,O=C(Nc1ccc(N2CCCCC2)cc1)c1ccc([N+](=O)[O-])o1,O=C(Nc1ccc(N2CCCCC2)cc1)c1ccc([N+](=O)[O-])o1,5.61E-05,0,0.025703873,0,0.642809451,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7575,O=C(Nc1ccc(N2CCN(C(=O)c3ccccc3F)CC2)cc1)c1cncc(Br)c1,O=C(Nc1ccc(N2CCN(C(=O)c3ccccc3F)CC2)cc1)c1cncc(Br)c1,0.000791357,0,0.019117188,0,0.118656971,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7587,O=C(Nc1ccc(N2CCOCC2)c(Cl)c1)c1ccc([N+](=O)[O-])o1,O=C(Nc1ccc(N2CCOCC2)c(Cl)c1)c1ccc([N+](=O)[O-])o1,1.55E-05,0,0.017551703,0,0.999606669,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7588,O=C(Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)N1CCN(c2ccccn2)CC1,O=C(Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)N1CCN(c2ccccn2)CC1,1.82E-05,0,0.003247503,0,1.45E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7589,O=C(Nc1cccc(-c2cnc3ccccc3n2)c1)c1cccc(NC(=O)c2ccco2)c1,O=C(Nc1cccc(-c2cnc3ccccc3n2)c1)c1cccc(NC(=O)c2ccco2)c1,3.56E-05,0,0.010556375,0,6.37E-09,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7590,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1ccc(F)cc1,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1ccc(F)cc1,0.000161214,0,0.015897766,0,0.898438573,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7591,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1cccc(F)c1,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1cccc(F)c1,0.000161214,0,0.015897766,0,0.999836326,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7592,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1ccccc1,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1ccccc1,0.000239119,0,0.018776324,0,0.99993825,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7595,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccc(F)cc1,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccc(F)cc1,0.000290772,0,0.025889128,0,2.87E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7596,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1cccc(C(F)(F)F)c1,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1cccc(C(F)(F)F)c1,0.002773465,0,0.045247555,0,1.06E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7597,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1cccc(F)c1,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1cccc(F)c1,0.000290772,0,0.025889128,0,5.04E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7598,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccccc1,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccccc1,0.000411192,0,0.032436367,0,1.14E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7599,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccco1,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccco1,4.13E-05,0,0.019753428,0,1.46E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7603,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccoc1,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccoc1,3.98E-05,0,0.020498548,0,9.69E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7607,O=C(Nc1ccccc1)c1nc[nH]c1C(=O)NCCNC(=O)c1[nH]cnc1C(=O)Nc1ccccc1,O=C(Nc1ccccc1)c1nc[nH]c1C(=O)NCCNC(=O)c1[nH]cnc1C(=O)Nc1ccccc1,4.68E-05,0,0.052955367,0,4.66E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7608,O=C(Nc1ccccc1F)N1CCCCN2[C@H](CO)[C@H](c3ccc(/C=C/c4ccccc4)cc3)[C@H]2C1,O=C(Nc1ccccc1F)N1CCCCN2[C@H](CO)[C@H](c3ccc(/C=C/c4ccccc4)cc3)[C@H]2C1,0.000145999,0,0.00419129,0,2.26E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7649,O=C(Nc1cccs1)Nc1c(F)c(F)c(F)c(F)c1F,O=C(Nc1cccs1)Nc1c(F)c(F)c(F)c(F)c1F,1.79E-05,0,0.020080991,0,8.26E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7650,O=C(Nc1ccncc1)c1c(Cl)cccc1Cl,O=C(Nc1ccncc1)c1c(Cl)cccc1Cl,4.82E-05,0,0.335165352,0,0.951787055,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7657,O=C(Nc1ccncc1)c1c(F)cccc1F,O=C(Nc1ccncc1)c1c(F)cccc1F,3.05E-05,0,0.077137016,0,0.988153577,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7680,O=C(Nc1ccncc1NC(=O)c1cccc([N+](=O)[O-])c1)c1cccc([N+](=O)[O-])c1,O=C(Nc1ccncc1NC(=O)c1cccc([N+](=O)[O-])c1)c1cccc([N+](=O)[O-])c1,0.000104807,0,0.122033939,0,3.49E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7681,O=C(Nc1nc(-c2ccccc2)cs1)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,O=C(Nc1nc(-c2ccccc2)cs1)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,1.07E-05,0,0.015405597,0,1.41E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7682,O=C(Nc1nc2cc3c(cc2s1)OCCO3)c1ccc([N+](=O)[O-])o1,O=C(Nc1nc2cc3c(cc2s1)OCCO3)c1ccc([N+](=O)[O-])o1,3.60E-05,0,0.006175749,0,0.910426497,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
