Unnamed: 0,np_id,InChI,InChIKey,canonical_smiles,lipinski_rule_of_five_violations,sa_score
76939,NPC189674,"InChI=1S/C17H36O/c1-3-5-7-9-11-13-15-17(18)16-14-12-10-8-6-4-2/h17-18H,3-16H2,1-2H3",WTWWTKPAEZQYPW-UHFFFAOYSA-N,CCCCCCCCC(O)CCCCCCCC,1,1.8058407451981306
77061,NPC35744,InChI=1S/C13H8O2/c14-13-9-5-1-3-7-11(9)15-12-8-4-2-6-10(12)13/h1-8H,JNELGWHKGNBSMD-UHFFFAOYSA-N,O=c1c2ccccc2oc2ccccc12,0,1.5950485034193012
77169,NPC156840,"InChI=1S/C9H12O2/c1-3-7-4-5-8(10)9(6-7)11-2/h4-6,10H,3H2,1-2H3",CHWNEIVBYREQRF-UHFFFAOYSA-N,CCc1ccc(O)c(OC)c1,0,1.5524987978356926
77198,NPC49926,"InChI=1S/C10H20O2/c1-4-6-10(11)12-8-5-7-9(2)3/h9H,4-8H2,1-3H3",XXRMPEBULHOCFH-UHFFFAOYSA-N,CCCC(=O)OCCCC(C)C,0,1.8855954075616843
77207,NPC81808,"InChI=1S/C8H8O3/c1-11-8(10)6-3-2-4-7(9)5-6/h2-5,9H,1H3",YKUCHDXIBAQWSF-UHFFFAOYSA-N,COC(=O)c1cccc(O)c1,0,1.5188618747587679
77278,NPC255073,"InChI=1S/C9H10O3/c1-11-8-4-3-7(6-10)9(5-8)12-2/h3-6H,1-2H3",LWRSYTXEQUUTKW-UHFFFAOYSA-N,COc1ccc(C=O)c(OC)c1,0,1.717811491477768
77288,NPC164149,"InChI=1S/C14H12O3/c15-13-9-5-4-8-12(13)10-17-14(16)11-6-2-1-3-7-11/h1-9,15H,10H2",NLKAKOQQZSQWMO-UHFFFAOYSA-N,O=C(OCc1ccccc1O)c1ccccc1,0,1.5398446038185778
77313,NPC317381,"InChI=1S/C14H26O3/c1-2-3-4-5-7-10-13(15)11-8-6-9-12-14(16)17/h2-12H2,1H3,(H,16,17)",CDYSHNKYPKNGES-UHFFFAOYSA-N,CCCCCCCC(=O)CCCCCC(=O)O,0,1.8691431775852365
77316,NPC256060,"InChI=1S/C18H35N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19/h2-17H2,1H3",RHSBIGNQEIPSCT-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC#N,1,1.8062902341836828
77336,NPC202474,"InChI=1S/C12H14O4/c1-3-16-12(14)7-5-9-4-6-10(13)11(8-9)15-2/h4-8,13H,3H2,1-2H3/b7-5+",ATJVZXXHKSYELS-FNORWQNLSA-N,CCOC(=O)/C=C/c1ccc(O)c(OC)c1,0,1.8861491746490326
77357,NPC61779,"InChI=1S/C8H8O3/c1-11-7-4-2-6(3-5-7)8(9)10/h2-5H,1H3,(H,9,10)",ZEYHEAKUIGZSGI-UHFFFAOYSA-N,COc1ccc(C(=O)O)cc1,0,1.1710418747587674
77460,NPC320309,"InChI=1S/C12H14O4/c1-8(2)7-16-12(15)10-6-4-3-5-9(10)11(13)14/h3-6,8H,7H2,1-2H3,(H,13,14)",RZJSUWQGFCHNFS-UHFFFAOYSA-N,CC(C)COC(=O)c1ccccc1C(=O)O,0,1.6879341640782055
77523,NPC320342,"InChI=1S/C10H9NO2/c1-6-7-4-2-3-5-8(7)11-9(6)10(12)13/h2-5,11H,1H3,(H,12,13)",NCXGWFIXUJHVLI-UHFFFAOYSA-N,Cc1c(C(=O)O)[nH]c2ccccc12,0,1.8873820577011333
77552,NPC128645,"InChI=1S/C11H10O/c12-8-9-5-6-10-3-1-2-4-11(10)7-9/h1-7,12H,8H2",MFGWMAAZYZSWMY-UHFFFAOYSA-N,OCc1ccc2ccccc2c1,0,1.4513740888803657
77576,NPC187095,"InChI=1S/C5H12/c1-3-5-4-2/h3-5H2,1-2H3",OFBQJSOFQDEBGM-UHFFFAOYSA-N,CCCCC,0,1.699621281696647
77618,NPC140689,"InChI=1S/C19H41N/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-2/h20H,3-19H2,1-2H3",SZEGKVHRCLBFKJ-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCNC,1,1.653174095365138
77636,NPC124436,"InChI=1S/C7H8O/c1-6-2-4-7(8)5-3-6/h2-5,8H,1H3",IWDCLRJOBJJRNH-UHFFFAOYSA-N,Cc1ccc(O)cc1,0,1.2581831554897462
77660,NPC147096,"InChI=1S/C13H28O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14/h14H,2-13H2,1H3",XFRVVPUIAFSTFO-UHFFFAOYSA-N,CCCCCCCCCCCCCO,0,1.6038050665087926
77738,NPC87682,"InChI=1S/C17H34/c1-3-5-7-9-11-13-15-17-16-14-12-10-8-6-4-2/h15,17H,3-14,16H2,1-2H3/b17-15-",BIQKRILZMDQPHI-ICFOKQHNSA-N,CCCCCCC/C=C\CCCCCCCC,1,1.8037262327534886
77853,NPC327673,"InChI=1S/C5H10O3/c6-4-2-1-3-5(7)8/h6H,1-4H2,(H,7,8)",PHOJOSOUIAQEDH-UHFFFAOYSA-N,O=C(O)CCCCO,0,1.7078687698753576
77873,NPC475009,"InChI=1S/C23H30O4/c1-26-19-16-14-18(15-17-19)10-7-5-3-4-6-8-11-20(24)23-21(25)12-9-13-22(23)27-2/h9,12-17,25H,3-8,10-11H2,1-2H3",FTCDLTSVWNEFFF-UHFFFAOYSA-N,COc1ccc(CCCCCCCCC(=O)c2c(O)cccc2OC)cc1,1,1.9951191686312288
77981,NPC72240,"InChI=1S/C13H26O2/c1-4-5-6-7-8-9-13(14)15-11-10-12(2)3/h12H,4-11H2,1-3H3",XKWSWANXMRXDES-UHFFFAOYSA-N,CCCCCCCC(=O)OCCC(C)C,0,1.7989905296857174
78028,NPC265146,"InChI=1S/C8H8O/c1-2-7-3-5-8(9)6-4-7/h2-6,9H,1H2",FUGYGGDSWSUORM-UHFFFAOYSA-N,C=Cc1ccc(O)cc1,0,1.8631006226101725
78048,NPC101122,"InChI=1S/C17H28/c1-3-5-8-12-16(13-9-6-4-2)17-14-10-7-11-15-17/h7,10-11,14-16H,3-6,8-9,12-13H2,1-2H3",WCABIRIFXVXGQH-UHFFFAOYSA-N,CCCCCC(CCCCC)c1ccccc1,1,1.7515409931435393
78086,NPC325113,"InChI=1S/C11H14/c1-10(2)8-9-11-6-4-3-5-7-11/h3-8H,9H2,1-2H3",XGADZHWYGCKKJF-UHFFFAOYSA-N,CC(C)=CCc1ccccc1,0,1.7460579045354425
78133,NPC25056,"InChI=1S/C6H12O2/c1-5(2)3-4-6(7)8/h5H,3-4H2,1-2H3,(H,7,8)",FGKJLKRYENPLQH-UHFFFAOYSA-N,CC(C)CCC(=O)O,0,1.653100638007226
78151,NPC286695,"InChI=1S/C10H20O2/c1-3-5-7-9-12-10(11)8-6-4-2/h3-9H2,1-2H3",FGPPDYNPZTUNIU-UHFFFAOYSA-N,CCCCCOC(=O)CCCC,0,1.6604968061630814
78166,NPC181089,"InChI=1S/C7H10S/c1-2-4-7-5-3-6-8-7/h3,5-6H,2,4H2,1H3",BTXIJTYYMLCUHI-UHFFFAOYSA-N,CCCc1cccs1,0,1.8123946179403383
78167,NPC307425,"InChI=1S/C11H12O2/c1-3-4-10-5-7-11(8-6-10)13-9(2)12/h3,5-8H,1,4H2,2H3",AXHHVVBUOKYKJO-UHFFFAOYSA-N,C=CCc1ccc(OC(C)=O)cc1,0,1.8767051346242116
78223,NPC166759,"InChI=1S/C17H18O4/c1-19-15-9-13(8-14(18)11-15)5-4-12-6-7-16(20-2)17(10-12)21-3/h4-11,18H,1-3H3/b5-4+",VLLUXNYOVSHCHO-SNAWJCMRSA-N,COc1cc(O)cc(/C=C/c2ccc(OC)c(OC)c2)c1,0,1.9634016386851023
78279,NPC124531,"InChI=1S/C25H52/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25(2)3/h25H,4-24H2,1-3H3",YNQOGIZOCQEUJR-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCC(C)C,1,1.557810419723264
78292,NPC208302,"InChI=1S/C9H12O/c10-8-4-7-9-5-2-1-3-6-9/h1-3,5-6,10H,4,7-8H2",VAJVDSVGBWFCLW-UHFFFAOYSA-N,OCCCc1ccccc1,0,1.3045192340495184
78378,NPC50521,"InChI=1S/C13H12O3/c1-16-11-7-9(6-10(14)8-11)12-4-2-3-5-13(12)15/h2-8,14-15H,1H3",XBBDTINCHJPZGW-UHFFFAOYSA-N,COc1cc(O)cc(-c2ccccc2O)c1,0,1.8580961676560257
78409,NPC21374,"InChI=1S/C7H14O2/c1-4-9-7(8)5-6(2)3/h6H,4-5H2,1-3H3",PPXUHEORWJQRHJ-UHFFFAOYSA-N,CCOC(=O)CC(C)C,0,1.7442112848175295
78468,NPC138838,"InChI=1S/C25H50/c1-3-5-7-9-11-13-15-17-19-21-23-25-24-22-20-18-16-14-12-10-8-6-4-2/h17,19H,3-16,18,20-25H2,1-2H3/b19-17+",YJTCMKZGFBOKQS-HTXNQAPBSA-N,CCCCCCCC/C=C/CCCCCCCCCCCCCCC,1,1.6746173569551637
78498,NPC170484,"InChI=1S/C10H12O2/c1-9(11)12-8-7-10-5-3-2-4-6-10/h2-6H,7-8H2,1H3",MDHYEMXUFSJLGV-UHFFFAOYSA-N,CC(=O)OCCc1ccccc1,0,1.4360637333535387
78578,NPC124882,"InChI=1S/C9H10O/c1-7-5-3-4-6-9(7)8(2)10/h3-6H,1-2H3",YXWWHNCQZBVZPV-UHFFFAOYSA-N,CC(=O)c1ccccc1C,0,1.3823001359062825
78658,NPC208075,"InChI=1S/C8H8O/c9-7-6-8-4-2-1-3-5-8/h1-5,7H,6H2",DTUQWGWMVIHBKE-UHFFFAOYSA-N,O=CCc1ccccc1,0,1.7058664687640182
78718,NPC288387,"InChI=1S/C18H36O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20-2/h3-17H2,1-2H3",HUEBIMLTDXKIPR-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCC(=O)OC,1,1.7684121516667428
78722,NPC203719,"InChI=1S/C8H8O3/c1-11-8-4-6(5-9)2-3-7(8)10/h2-5,10H,1H3",MWOOGOJBHIARFG-UHFFFAOYSA-N,COc1cc(C=O)ccc1O,0,1.8220511055279989
78731,NPC322694,"InChI=1S/C16H31NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-15(18)17-14-16(19)20/h2-14H2,1H3,(H,17,18)(H,19,20)",DYUGTPXLDJQBRB-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)NCC(=O)O,0,1.8245116745123156
78734,NPC156470,"InChI=1S/C15H19NO3/c1-18-13-9-12(10-14(11-13)19-2)5-6-15(17)16-7-3-4-8-16/h5-6,9-11H,3-4,7-8H2,1-2H3/b6-5+",BRRDATYVUWMJSQ-AATRIKPKSA-N,COc1cc(/C=C/C(=O)N2CCCC2)cc(OC)c1,0,1.9746899691655422
78744,NPC42702,"InChI=1S/C23H41N/c1-3-4-5-6-7-8-9-10-11-12-13-14-18-21-24(2)22-23-19-16-15-17-20-23/h15-17,19-20H,3-14,18,21-22H2,1-2H3",YMMNFUJNCOWQRX-UHFFFAOYSA-N,CCCCCCCCCCCCCCCN(C)Cc1ccccc1,1,1.8109125842097988
78885,NPC35448,"InChI=1S/C13H16O2/c1-2-3-4-8-11-15-13(14)12-9-6-5-7-10-12/h3-7,9-10H,2,8,11H2,1H3/b4-3-",BCOXBEHFBZOJJZ-ARJAWSKDSA-N,CC/C=C\CCOC(=O)c1ccccc1,0,1.8794694336518596
78889,NPC209217,"InChI=1S/C15H14N2O3/c1-18-9-4-5-10-11(6-9)17-13-8-15(20-3)14(19-2)7-12(13)16-10/h4-8H,1-3H3",JLAONHHPFOHTJH-UHFFFAOYSA-N,COc1ccc2nc3cc(OC)c(OC)cc3nc2c1,0,1.8878218682659327
78911,NPC469954,"InChI=1S/C16H16O3/c1-18-14-7-3-12(4-8-14)11-16(17)13-5-9-15(19-2)10-6-13/h3-10H,11H2,1-2H3",SICBLYCPRWNHHP-UHFFFAOYSA-N,COc1ccc(CC(=O)c2ccc(OC)cc2)cc1,0,1.448846379421953
78913,NPC105209,"InChI=1S/C11H14O2/c1-4-5-9-6-7-10(12-2)11(8-9)13-3/h4-8H,1-3H3",NNWHUJCUHAELCL-UHFFFAOYSA-N,CC=Cc1ccc(OC)c(OC)c1,0,1.7446782115472885
78914,NPC284680,"InChI=1S/C11H8/c1-2-4-10-8(3-1)5-6-9-7-11(9)10/h1-6H,7H2",ZITVKGIRQCDOSX-UHFFFAOYSA-N,c1ccc2c3c(ccc2c1)C3,0,1.840768168465063
78998,NPC212246,"InChI=1S/C11H11NO/c1-8-5-6-12-11-4-3-9(13-2)7-10(8)11/h3-7H,1-2H3",MBVGYFIYXWVPQY-UHFFFAOYSA-N,COc1ccc2nccc(C)c2c1,0,1.680716257285333
79005,NPC293367,"InChI=1S/C16H12O3/c1-9-3-5-11-13(7-9)16(18)14-8-10(19-2)4-6-12(14)15(11)17/h3-8H,1-2H3",IQJQDYDCFVWCRD-UHFFFAOYSA-N,COc1ccc2c(c1)C(=O)c1cc(C)ccc1C2=O,0,1.8267145458467233
79014,NPC135716,"InChI=1S/C9H12O2/c1-2-11-9-5-3-8(7-10)4-6-9/h3-6,10H,2,7H2,1H3",UKFLLQIRBABMKF-UHFFFAOYSA-N,CCOc1ccc(CO)cc1,0,1.3696747779845744
79110,NPC2785,"InChI=1S/C8H8O/c1-7(9)8-5-3-2-4-6-8/h2-6H,1H3",KWOLFJPFCHCOCG-UHFFFAOYSA-N,CC(=O)c1ccccc1,0,1.0971092379947898
79125,NPC249285,"InChI=1S/C9H18O3/c10-8-6-4-2-1-3-5-7-9(11)12/h10H,1-8H2,(H,11,12)",AFZMICRBFKZNIH-UHFFFAOYSA-N,O=C(O)CCCCCCCCO,0,1.7063065963728725
79151,NPC234888,"InChI=1S/C16H33I/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17/h2-16H2,1H3",KMWHQYDMBYABKL-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCI,1,1.7792257371180256
79171,NPC6984,"InChI=1S/C8H8O2/c1-6(9)7-2-4-8(10)5-3-7/h2-5,10H,1H3",TXFPEBPIARQUIG-UHFFFAOYSA-N,CC(=O)c1ccc(O)cc1,0,1.4195924435985905
79188,NPC177420,"InChI=1S/C16H24O/c1-2-3-4-5-6-7-8-9-10-15-11-13-16(17)14-12-15/h6-7,11-14,17H,2-5,8-10H2,1H3/b7-6+",LMJPVRXXPPOFAM-VOTSOKGWSA-N,CCCCC/C=C/CCCc1ccc(O)cc1,0,1.9651899727353754
79205,NPC50771,"InChI=1S/C19H38O2/c1-4-21-19(20)17-15-13-11-9-7-5-6-8-10-12-14-16-18(2)3/h18H,4-17H2,1-3H3",XIGHSXXUOBTIJH-UHFFFAOYSA-N,CCOC(=O)CCCCCCCCCCCCCC(C)C,1,1.8567886008754542
79223,NPC223336,"InChI=1S/C16H12O4/c1-19-12-8-7-11-13(16(12)20-2)15(18)10-6-4-3-5-9(10)14(11)17/h3-8H,1-2H3",AMKRBKSZCGCEJK-UHFFFAOYSA-N,COc1ccc2c(c1OC)C(=O)c1ccccc1C2=O,0,1.8701322789079207
79285,NPC294327,"InChI=1S/C16H18O4/c1-19-14-9-12(10-15(20-2)16(14)18)4-3-11-5-7-13(17)8-6-11/h5-10,17-18H,3-4H2,1-2H3",DLRAWGGINAZULN-UHFFFAOYSA-N,COc1cc(CCc2ccc(O)cc2)cc(OC)c1O,0,1.8506265096771521
79289,NPC182087,"InChI=1S/C17H14O5/c1-20-11-5-3-10(4-6-11)12-8-17(19)22-15-9-16(21-2)14(18)7-13(12)15/h3-9,18H,1-2H3",VGFANVFKVOTCIW-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)oc3cc(OC)c(O)cc23)cc1,0,1.9997846475093386
79324,NPC330313,"InChI=1S/C19H24N2/c1-20(2)14-7-15-21-18-10-5-3-8-16(18)12-13-17-9-4-6-11-19(17)21/h3-6,8-11H,7,12-15H2,1-2H3",BCGWQEUPMDMJNV-UHFFFAOYSA-N,CN(C)CCCN1c2ccccc2CCc2ccccc21,0,1.933124074404427
79348,NPC269586,"InChI=1S/C9H10/c1-2-6-9-7-4-3-5-8-9/h2-8H,1H3/b6-2+",QROGIFZRVHSFLM-QHHAFSJGSA-N,C/C=C/c1ccccc1,0,1.6295901374030706
79382,NPC300166,"InChI=1S/C14H14O2/c1-15-13-7-3-11(4-8-13)12-5-9-14(16-2)10-6-12/h3-10H,1-2H3",UIMPAOAAAYDUKQ-UHFFFAOYSA-N,COc1ccc(-c2ccc(OC)cc2)cc1,0,1.1236755714243305
79401,NPC2290,"InChI=1S/C16H16O2/c1-17-15-10-14(11-16(12-15)18-2)9-8-13-6-4-3-5-7-13/h3-12H,1-2H3/b9-8-",BIYGTLDPTJMNET-HJWRWDBZSA-N,COc1cc(/C=C\c2ccccc2)cc(OC)c1,0,1.7228734141575952
79435,NPC185540,"InChI=1S/C10H12O2/c1-3-9-5-4-6-10(7-9)12-8(2)11/h4-7H,3H2,1-2H3",KAGKFSYVRVNAND-UHFFFAOYSA-N,CCc1cccc(OC(C)=O)c1,0,1.5825765264428036
79516,NPC324737,"InChI=1S/C28H43N/c1-3-5-7-9-11-13-15-25-17-21-27(22-18-25)29-28-23-19-26(20-24-28)16-14-12-10-8-6-4-2/h17-24,29H,3-16H2,1-2H3",QAPVYZRWKDXNDK-UHFFFAOYSA-N,CCCCCCCCc1ccc(Nc2ccc(CCCCCCCC)cc2)cc1,1,1.7154989172190955
79525,NPC293811,"InChI=1S/C14H13NO2/c1-16-9-3-5-11-12-6-4-10(17-2)8-14(12)15-13(11)7-9/h3-8,15H,1-2H3",OFGBQGFYHXYVIA-UHFFFAOYSA-N,COc1ccc2c(c1)[nH]c1cc(OC)ccc12,0,1.7928731752471485
79554,NPC64359,"InChI=1S/C16H14O3/c1-19-13-8-9-14(16(18)11-13)15(17)10-7-12-5-3-2-4-6-12/h2-11,18H,1H3/b10-7+",GUNGQVJAKLIYDG-JXMROGBWSA-N,COc1ccc(C(=O)/C=C/c2ccccc2)c(O)c1,0,1.8036617640373382
79601,NPC135353,"InChI=1S/C12H24O/c1-2-3-4-5-6-7-8-9-10-11-12-13/h12H,2-11H2,1H3",HFJRKMMYBMWEAD-UHFFFAOYSA-N,CCCCCCCCCCCC=O,0,1.8874580452271204
79637,NPC109361,"InChI=1S/C10H14O/c1-4-9-5-7(2)8(3)6-10(9)11/h5-6,11H,4H2,1-3H3",ZUDAICPAUJSPHK-UHFFFAOYSA-N,CCc1cc(C)c(C)cc1O,0,1.8852470206473626
79687,NPC322939,"InChI=1S/C10H10O3/c1-2-13-10(12)9(11)8-6-4-3-5-7-8/h3-7H,2H2,1H3",QKLCQKPAECHXCQ-UHFFFAOYSA-N,CCOC(=O)C(=O)c1ccccc1,0,1.5989974423165183
79731,NPC112741,"InChI=1S/C7H7NO2/c1-10-7(9)6-3-2-4-8-5-6/h2-5H,1H3",YNBADRVTZLEFNH-UHFFFAOYSA-N,COC(=O)c1cccnc1,0,1.576161674367821
79799,NPC89422,"InChI=1S/C15H32/c1-3-5-7-9-11-13-15-14-12-10-8-6-4-2/h3-15H2,1-2H3",YCOZIPAWZNQLMR-UHFFFAOYSA-N,CCCCCCCCCCCCCCC,1,1.1082036891143652
79801,NPC300228,"InChI=1S/C21H42O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21(22)23/h2-20H2,1H3,(H,22,23)",CKDDRHZIAZRDBW-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCC(=O)O,1,1.663605343985962
79834,NPC50526,"InChI=1S/C17H20O/c18-17(13-11-15-7-3-1-4-8-15)14-12-16-9-5-2-6-10-16/h1-10,17-18H,11-14H2",YDNNOTNUWKPRNH-UHFFFAOYSA-N,OC(CCc1ccccc1)CCc1ccccc1,0,1.5560186190252967
79841,NPC280254,"InChI=1S/C6H6O3/c7-4-2-1-3-5(8)6(4)9/h1-3,7-9H",WQGWDDDVZFFDIG-UHFFFAOYSA-N,Oc1cccc(O)c1O,0,1.8991645456870963
79858,NPC248233,"InChI=1S/C7H14O2/c1-3-4-5-6-9-7(2)8/h3-6H2,1-2H3",PGMYKACGEOXYJE-UHFFFAOYSA-N,CCCCCOC(C)=O,0,1.6331106995332494
79864,NPC262718,"InChI=1S/C10H10O2/c1-7(11)9-4-3-5-10(6-9)8(2)12/h3-6H,1-2H3",VCHOFVSNWYPAEF-UHFFFAOYSA-N,CC(=O)c1cccc(C(C)=O)c1,0,1.485225215253994
79917,NPC99394,"InChI=1S/C8H10O/c1-7(9)8-5-3-2-4-6-8/h2-7,9H,1H3",WAPNOHKVXSQRPX-UHFFFAOYSA-N,CC(O)c1ccccc1,0,1.8064504627602993
79982,NPC300205,"InChI=1S/C9H8O2/c1-7(10)9(11)8-5-3-2-4-6-8/h2-6H,1H3",BVQVLAIMHVDZEL-UHFFFAOYSA-N,CC(=O)C(=O)c1ccccc1,0,1.6166803362972288
79998,NPC47392,"InChI=1S/C10H14O/c1-7-5-8(2)10(11-4)9(3)6-7/h5-6H,1-4H3",NNVKEOMPDSKFGZ-UHFFFAOYSA-N,COc1c(C)cc(C)cc1C,0,1.6057647925306515
80019,NPC306302,"InChI=1S/C14H16/c1-9-10(2)12(4)14-8-6-5-7-13(14)11(9)3/h5-8H,1-4H3",ZDPJODSYNODADV-UHFFFAOYSA-N,Cc1c(C)c(C)c2ccccc2c1C,0,1.7152779005168899
80026,NPC169631,"InChI=1S/C27H54O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27(28)29-4-2/h3-26H2,1-2H3",HZLJOMXKSSFKNU-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC,1,1.7955102653391144
80093,NPC206487,"InChI=1S/C13H12O3/c1-16-12-8-10(7-11(14)13(12)15)9-5-3-2-4-6-9/h2-8,14-15H,1H3",CDSGSEYGSWGVOJ-UHFFFAOYSA-N,COc1cc(-c2ccccc2)cc(O)c1O,0,1.695462321502177
80114,NPC81803,"InChI=1S/C30H60O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31/h30H,2-29H2,1H3",CGNVIRPGBUXJES-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=O,1,1.7505740696556913
80161,NPC53953,"InChI=1S/C8H8O2/c1-10-8-5-3-2-4-7(8)6-9/h2-6H,1H3",PKZJLOCLABXVMC-UHFFFAOYSA-N,COc1ccccc1C=O,0,1.5756770589832065
80238,NPC208613,"InChI=1S/C11H22O2/c1-4-5-6-7-8-9-13-11(12)10(2)3/h10H,4-9H2,1-3H3",RFDUMBPGZUIKOG-UHFFFAOYSA-N,CCCCCCCOC(=O)C(C)C,0,1.8099887609978378
80311,NPC83987,InChI=1S/C5H5N/c1-2-4-6-5-3-1/h1-5H,JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,0,1.3717690098246216
80329,NPC85431,"InChI=1S/C8H10O4S/c1-2-7-3-5-8(6-4-7)12-13(9,10)11/h3-6H,2H2,1H3,(H,9,10,11)",DWZGLEPNCRFCEP-UHFFFAOYSA-N,CCc1ccc(OS(=O)(=O)O)cc1,0,1.8021439258330005
80333,NPC11280,"InChI=1S/C27H48O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-25-22-26(28)24-27(29)23-25/h22-24,28-29H,2-21H2,1H3",BLHLKJLSYHEOGY-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCc1cc(O)cc(O)c1,1,1.991028517921512
80345,NPC266691,"InChI=1S/C16H18O4/c1-19-13-9-12(16(18)15(10-13)20-2)8-7-11-5-3-4-6-14(11)17/h3-6,9-10,17-18H,7-8H2,1-2H3",SOQFHAYSPCFCHG-UHFFFAOYSA-N,COc1cc(CCc2ccccc2O)c(O)c(OC)c1,0,1.9981696415452816
80410,NPC175313,"InChI=1S/C9H10O/c1-2-3-8-4-6-9(10)7-5-8/h2,4-7,10H,1,3H2",RGIBXDHONMXTLI-UHFFFAOYSA-N,C=CCc1ccc(O)cc1,0,1.8853561798623257
80494,NPC324391,"InChI=1S/C13H26O2/c1-3-5-6-7-8-9-10-11-13(14)15-12-4-2/h3-12H2,1-2H3",OVFMRFMJVFDSAA-UHFFFAOYSA-N,CCCCCCCCCC(=O)OCCC,0,1.7157078440786435
80534,NPC240108,"InChI=1S/C17H16O2/c18-17(12-11-15-7-3-1-4-8-15)19-14-13-16-9-5-2-6-10-16/h1-12H,13-14H2/b12-11+",MJQVZIANGRDJBT-VAWYXSNFSA-N,O=C(/C=C/c1ccccc1)OCCc1ccccc1,0,1.6361352072607804
80542,NPC17525,"InChI=1S/C15H12O3/c16-13-6-1-11(2-7-13)3-10-15(18)12-4-8-14(17)9-5-12/h1-10,16-17H/b10-3+",FZQLEXXZAVVCCA-XCVCLJGOSA-N,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1,0,1.8138597698833188
80570,NPC87299,"InChI=1S/C8H10O/c1-7(9)8-5-3-2-4-6-8/h2-7,9H,1H3/t7-/m1/s1",WAPNOHKVXSQRPX-SSDOTTSWSA-N,C[C@@H](O)c1ccccc1,0,1.8064504627602993
80689,NPC52247,"InChI=1S/C10H8O3/c1-6-4-10(12)13-9-5-7(11)2-3-8(6)9/h2-5,11H,1H3",HSHNITRMYYLLCV-UHFFFAOYSA-N,Cc1cc(=O)oc2cc(O)ccc12,0,1.9637974423165172
80838,NPC96835,InChI=1S/C14H10/c1-3-7-13-11(5-1)9-10-12-6-2-4-8-14(12)13/h1-10H,YNPNZTXNASCQKK-UHFFFAOYSA-N,c1ccc2c(c1)ccc1ccccc12,0,1.19691912603151
80883,NPC298486,"InChI=1S/C11H17NO2/c1-12-7-6-9-4-5-10(13-2)11(8-9)14-3/h4-5,8,12H,6-7H2,1-3H3",HNJWKRMESUMDQE-UHFFFAOYSA-N,CNCCc1ccc(OC)c(OC)c1,0,1.6168225975264576
80934,NPC269322,"InChI=1S/C19H20O/c20-19(16-15-18-11-5-2-6-12-18)14-8-7-13-17-9-3-1-4-10-17/h1-6,8-12,14H,7,13,15-16H2",UDNMYDZHPMNIEQ-UHFFFAOYSA-N,O=C(C=CCCc1ccccc1)CCc1ccccc1,0,1.8553254433705781
80944,NPC483772,"InChI=1S/C17H14O4/c1-19-12-7-11(8-13(9-12)20-2)17-10-15(18)14-5-3-4-6-16(14)21-17/h3-10H,1-2H3",KXKCAWTVONUDBH-UHFFFAOYSA-N,COc1cc(OC)cc(-c2cc(=O)c3ccccc3o2)c1,0,1.962950543509093
80953,NPC261235,"InChI=1S/C9H10O2/c10-8-11-7-6-9-4-2-1-3-5-9/h1-5,8H,6-7H2",IKDIJXDZEYHZSD-UHFFFAOYSA-N,O=COCCc1ccccc1,0,1.857345528604922
81013,NPC485640,"InChI=1S/C19H20O5/c1-21-15-8-5-13(6-9-15)7-10-16(20)14-11-17(22-2)19(24-4)18(12-14)23-3/h5-12H,1-4H3/b10-7+",IHAWCLXPXUOJEO-JXMROGBWSA-N,COc1ccc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,0,1.9003023791909381
