ID,scaffold_smiles,mean_shap,effect
Train: Pos 2777,O=C(Nc1ccncc1)c1ccccc1,0.00018301,positive
Train: Pos 2778,O=C(OCc1ccco1)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.00018236,positive
Train: Pos 2779,c1ccc(Nc2ccc(NC3CCNCC3)cc2)cc1,0.000182305,positive
Train: Pos 2780,O=c1[nH]c2nonc2nc1Nc1ccccc1,0.000181938,positive
Train: Pos 2781,O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)CNC(=O)CSCCN1,0.000181351,positive
Train: Pos 2782,O=C(CCSc1ccccc1)c1ccccc1,0.000181052,positive
Train: Pos 2783,c1ccc(N2CCc3ccsc3C2)nc1,0.000180917,positive
Train: Pos 2784,c1ccc2c(c1)SC1=NCCN12,0.000180847,positive
Train: Pos 2785,O=c1[nH]c2c(c(=O)[nH]1)C(c1ccccc1)c1c(ccc3ccccc13)N2,0.000180562,positive
Train: Pos 2786,c1ccc(CNc2ncnc3c2[nH]c2ccccc23)cc1,0.000180267,positive
Train: Pos 2787,O=C(CSc1ccc2ccccc2n1)Nc1c[nH]n(-c2ccccc2)c1=O,0.000180138,positive
Train: Pos 2788,c1ccc(Cc2cccc3ncccc23)cc1,0.00018007,positive
Train: Pos 2789,O=c1[nH]c(=O)c2nccnc2[nH]1,0.000179884,positive
Train: Pos 2790,O=c1c(-c2ccnn2-c2ccccc2)c[nH]n1-c1ccccc1,0.00017967,positive
Train: Pos 2791,c1ccc(-n2ncc3c(NC4CCCCC4)ncnc32)cc1,0.000178811,positive
Train: Pos 2792,O=C(NNc1nc2ccccc2s1)Nc1ccccc1,0.00017866,positive
Train: Pos 2793,O=C(Nc1ccn[nH]1)c1cnc2ccccc2c1,0.000178057,positive
Train: Pos 2794,O=C(C=C1Nc2ccccc2S1)c1cccs1,0.00017784,positive
Train: Pos 2795,O=C(COC(=O)c1ccccc1N1CCOCC1)c1ccccc1,0.000177281,positive
Train: Pos 2796,c1ccc2c(c1)ccc1ccncc12,0.000176872,positive
Train: Pos 2797,O=C(Nc1ccccn1)c1cc2ccccc2s1,0.000176265,positive
Train: Pos 2798,O=c1cc(Nc2ccccc2)nc2ccccn12,0.000175617,positive
Train: Pos 2799,C1=Nc2cccc3nccc(c23)N1c1ccccc1,0.000175561,positive
Train: Pos 2800,O=C1C=CC(=O)C=C1,0.000174295,positive
Train: Pos 2801,O=C(Nc1ccccc1)N(Cc1cccs1)c1ccn(-c2ccccc2)c1,0.000174279,positive
Train: Pos 2802,O=C(Cn1cc(C(=O)Nc2ccccc2)nn1)Nc1ccccc1,0.000173931,positive
Train: Pos 2803,C1=Nn2c(nnc2-c2ccccc2)SC1,0.000173659,positive
Train: Pos 2804,O=C1c2cccc(OCC(=O)N3CCCc4ccccc43)c2CCN1Cc1ccccc1,0.000171851,positive
Train: Pos 2805,O=c1[nH]c2ccccc2c2c1C=CCO2,0.00017168,positive
Train: Pos 2806,O=C(Cc1nc2ccccc2[nH]1)c1ccccc1,0.000171215,positive
Train: Pos 2807,O=C(NC1CNC1=O)OCCCCc1ccccc1,0.000170946,positive
Train: Pos 2808,O=C(CSc1ccsc1)NCCc1ccccc1,0.000170901,positive
Train: Pos 2809,N=C1NC2(OCCO2)C2CC12,0.000170314,positive
Train: Pos 2810,O=C(c1ccc2c3c(cccc13)C(=O)N(c1ccccc1)C2=O)N1CCNCC1,0.000169849,positive
Train: Pos 2811,c1ccc2nc(SCc3cnoc3)ccc2c1,0.00016966,positive
Train: Pos 2812,O=C(Nc1ccc(-c2cn3ccsc3n2)cc1)C1CCCC1,0.000169613,positive
Train: Pos 2813,C(#CC1CCCC1)c1cc(-n2ccc3cncnc32)ccn1,0.000169311,positive
Train: Pos 2814,O=c1[nH]cc(C=Nc2cc3c(s2)CCCC3)c(=O)n1Cc1ccco1,0.000168353,positive
Train: Pos 2815,O=C(NNC(=O)c1ccccc1)Nc1ccccc1,0.000168352,positive
Train: Pos 2816,c1ccc2c(c1)ccc1cncnc12,0.000167933,positive
Train: Pos 2817,O=C(NCCN=Cc1ccccc1)c1cnon1,0.000167729,positive
Train: Pos 2818,N=c1cnc2ccccc2nc1,0.000167365,positive
Train: Pos 2819,C(#Cc1c(-c2ccccc2)sc2ccccc12)c1cnc[nH]1,0.0001671,positive
Train: Pos 2820,O=C1CC(OC2CCCCO2)CC(OC2CC(NCc3cccc(-c4c[nH]nn4)c3)CCO2)CCCCNCCCCO1,0.000166934,positive
Train: Pos 2821,c1ccc2nc3c(nc2c1)CCc1n[nH]cc1-3,0.000166933,positive
Train: Pos 2822,O=S(=O)(c1ccccc1)c1cncnc1-c1ccccc1,0.00016658,positive
Train: Pos 2823,O=C(Nc1cccn2ncnc12)c1ccccc1,0.000166532,positive
Train: Pos 2824,c1cc2c3c(c1)ccn3CCC2,0.000164851,positive
Train: Pos 2825,N=C(NOC(=O)Nc1ccccc1)c1ccccn1,0.000164252,positive
Train: Pos 2826,O=C(Nc1nc(-c2ccn(Cc3ccco3)c2)cs1)c1ccccc1,0.000163761,positive
Train: Pos 2827,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1cccc(N2CCOCC2)c1,0.000163207,positive
Train: Pos 2828,c1ccc2oc(Oc3ccc(OCCN4CCOCC4)cc3)nc2c1,0.000162934,positive
Train: Pos 2829,O=c1ccc(-c2ccccc2)c[nH]1,0.000162685,positive
Train: Pos 2830,c1ccc(-c2cn3nc(-c4ccccc4)sc3n2)cc1,0.000161911,positive
Train: Pos 2831,O=C(Nc1cccc2[nH]ncc12)c1ccccc1,0.000161816,positive
Train: Pos 2832,c1ccc(CSCc2ccccc2)cc1,0.00016151,positive
Train: Pos 2833,O=C(NC1CCCC1)C(c1ccccc1)N(C(=O)c1ccns1)c1ccccc1,0.000161322,positive
Train: Pos 2834,c1ccc(Nc2ncncn2)cc1,0.000161179,positive
Train: Pos 2835,O=C(Nc1ccccc1)Nc1nnc(COc2ccccc2)s1,0.000160725,positive
Train: Pos 2836,O=C(NC1CC1)c1cccc(Nc2ccc3c(c2)CCCCC3=O)c1,0.000160666,positive
Train: Pos 2837,c1ccc(-c2csc3ncnc(-n4cccn4)c23)cc1,0.000160635,positive
Train: Pos 2838,O=C(COC(=O)c1ccccc1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,0.000160119,positive
Train: Pos 2839,c1ccc(-c2nc3ccccc3[nH]2)cc1,0.000160073,positive
Train: Pos 2840,c1cc2c(cn1)CCCC2,0.000160013,positive
Train: Pos 2841,O=C(Nc1ccc2[nH]ccc2c1)c1ccccc1,0.000159584,positive
Train: Pos 2842,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccco1,0.000159478,positive
Train: Pos 2843,O=C(NN=Cc1ccc(N2CCOCC2)cc1)c1ccccc1,0.000159305,positive
Train: Pos 2844,c1ccc(NCCc2c[nH]c3ccccc23)nc1,0.000159272,positive
Train: Pos 2845,O=S(=O)(c1ccsc1)N1CCN(c2ccccc2)CC1,0.00015821,positive
Train: Pos 2846,c1ccc(NC2CCCNC2)cc1,0.0001582,positive
Train: Pos 2847,C=c1c(=Cc2c[nH]c(=O)s2)ccn1-c1ccccn1,0.000158064,positive
Train: Pos 2848,O=C(Cc1ccccc1)Nc1ccccc1,0.000157976,positive
Train: Pos 2849,O=C(c1ccncc1)c1cccn2nccc12,0.000157508,positive
Train: Pos 2850,O=C(Nc1ccccc1-n1ccnc1)c1ccccc1,0.00015716,positive
Train: Pos 2851,c1ccc2c3c([nH]c2c1)CCCC3,0.000156543,positive
Train: Pos 2852,N=C1Nc2ccccc2Oc2ccccc21,0.000156363,positive
Train: Pos 2853,O=C(COc1ccccc1)Cc1nc2ccccc2s1,0.000155961,positive
Train: Pos 2854,O=c1[nH]c(=S)[nH]c2c1CNCC2,0.000155756,positive
Train: Pos 2855,c1ccc(CNc2ncnc3ccccc23)cc1,0.000155239,positive
Train: Pos 2856,c1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2-c2ccncc2)cc1,0.000154616,positive
Train: Pos 2857,O=S(=O)(c1ccccc1)n1cc(-c2ccccc2)cn1,0.00015417,positive
Train: Pos 2858,O=C(COC(=O)CNC(=O)c1ccccc1)NC(=O)NCc1ccco1,0.000152723,positive
Train: Pos 2859,O=S(=O)(NN=Cc1ccccc1)c1ccccc1,0.000152432,positive
Train: Pos 2860,O=C(Oc1ccccc1-n1cc2c(c1)CC=CC2)c1ccccc1,0.0001524,positive
Train: Pos 2861,O=C(NC1CCNCC1)c1ccc(N2CCOCC2)nc1,0.000152371,positive
Train: Pos 2862,O=c1[nH]c2c(s1)C1CCCCC1CS2,0.000152324,positive
Train: Pos 2863,O=C(CC1C(=O)CCCC1=O)Nc1ccccc1,0.000151352,positive
Train: Pos 2864,O=C1c2sc3nc4ccccc4n3c2C(=O)N1c1ccccc1,0.000151049,positive
Train: Pos 2865,N=C1NN=C(c2ccn(Cc3ccccc3)c2)CS1,0.000150958,positive
Train: Pos 2866,O=C(COC(=O)c1ccccc1N1CCCC1)NC1CCCCC1,0.000149253,positive
Train: Pos 2867,O=C1CCN1,0.000149105,positive
Train: Pos 2868,O=C(c1cc(COc2cccnc2)on1)N1CCCCC1,0.00014866,positive
Train: Pos 2869,O=C(NCc1ccncc1)c1cc2ccccc2o1,0.00014837,positive
Train: Pos 2870,c1ccc2c(c1)NC1(CCCC1)Oc1ncnnc1-2,0.000146889,positive
Train: Pos 2871,c1cc(-c2ccc3c(c2)OCO3)c(-c2ccc3c(c2)OCO3)o1,0.000146829,positive
Train: Pos 2872,O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1cccc2c1C(=O)NC2,0.000146588,positive
Train: Pos 2873,O=C(Nc1cc2c(s1)CNCC2)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,0.000146027,positive
Train: Pos 2874,O=C(Nc1ncns1)c1ccc(-c2ccccc2)o1,0.000145385,positive
Train: Pos 2875,c1ccc(Nc2ncco2)cc1,0.000144502,positive
Train: Pos 2876,O=C(NCC1CCCCC1)Oc1cccc(-c2ccccc2)c1,0.000143829,positive
Train: Pos 2877,O=c1[nH]c2cnc(-c3cccs3)nc2n1-c1ccccc1,0.000143039,positive
Train: Pos 2878,O=C1Nc2ccccc2C(=O)C1Cc1ccccc1,0.000142911,positive
Train: Pos 2879,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)NCCc1ccccc1,0.000142673,positive
Train: Pos 2880,O=C(NC1CN(OCCCCC2CCCCC2)C1=O)OCCCCC1CCCCC1,0.000142619,positive
Train: Pos 2881,c1ccc2c(Nc3ccc(N4CCOCC4)cc3)ccnc2c1,0.00014251,positive
Train: Pos 2882,c1ccc(C2=NNC(c3ccccc3)S2)cc1,0.000141895,positive
Train: Pos 2883,c1ccc(-c2nnc3n2N=C(c2cccc(OC4CCOC4)c2)CS3)cc1,0.000141589,positive
Train: Pos 2884,O=C(NC1CNC1=O)OCCCCC1CCCCC1,0.000141496,positive
Train: Pos 2885,c1ccc(NCc2cccc3ncccc23)nc1,0.000140615,positive
Train: Pos 2886,C(#Cc1ccc2c(c1)c(SCc1ccccc1)cn2Cc1ccccc1)c1ccccc1,0.000140543,positive
Train: Pos 2887,S=c1[nH]cc(C=Nc2ccccc2)o1,0.00014,positive
Train: Pos 2888,C=c1sc(=Cc2ccccc2)c(=O)n1CC(=O)NCc1ccc2c(c1)OCO2,0.00013977,positive
Train: Pos 2889,c1ccc(COc2ccccc2OCc2ccccc2)cc1,0.00013892,positive
Train: Pos 2890,O=C(COC(=O)c1cnccn1)Nc1ccccc1,0.000138857,positive
Train: Pos 2891,O=C(Nc1nnc(-c2ccccc2)o1)c1ccccc1,0.000138617,positive
Train: Pos 2892,O=c1nc(Nc2ncc3ccccc3n2)[nH]c2c1CCC2,0.000138504,positive
Train: Pos 2893,O=S(=O)(NCCc1ccccc1)c1cc[nH]c1,0.000138001,positive
Train: Pos 2894,c1ccc(Cc2cc3cc(-c4ccccc4)c4ccccc4c3[nH]2)cc1,0.000137436,positive
Train: Pos 2895,O=C(NCc1ccn[nH]1)c1cnc2ccccc2c1,0.000137222,positive
Train: Pos 2896,O=C1NNC1(c1ccccc1)C1CCCCC1,0.000137096,positive
Train: Pos 2897,c1csc(C2=Nn3c(nnc3-c3ccncc3)SC2)c1,0.000136507,positive
Train: Pos 2898,O=C(c1ccccc1)C1c2cn(-c3ccccc3)cc2C2CCCN21,0.000135466,positive
Train: Pos 2899,O=C(NN=Cc1cccc(OCc2ccccc2)c1)c1cn(-c2cnon2)nn1,0.000135414,positive
Train: Pos 2900,C(#CC1CCCCCC1)c1cc(-n2ccc3cncnc32)ccn1,0.00013526,positive
Train: Pos 2901,C(#CC1CCCCC1)c1cc(-n2ccc3cncnc32)ccn1,0.00013526,positive
Train: Pos 2902,c1ccc(-c2cc(-c3cn4ccccc4n3)on2)cc1,0.000135236,positive
Train: Pos 2903,O=C(NC1CC1)c1ccc(=O)n(CC2CCOCC2)c1,0.000134784,positive
Train: Pos 2904,c1ccc(Cc2ccc3c(ccn3-c3ccccc3)c2)cc1,0.000134363,positive
Train: Pos 2905,O=c1ccc2c3cc[nH]c4ccc(=O)n(c2c1)c43,0.000134008,positive
Train: Pos 2906,O=C(NCCC1=CCCCC1)c1ccc(=O)oc1,0.000133973,positive
Train: Pos 2907,O=C(c1ccccc1)c1c[nH]n(-c2ccccc2)c1=O,0.000133825,positive
Train: Pos 2908,c1ccc(-c2ccccn2)cc1,0.000133815,positive
Train: Pos 2909,c1ccc(CSc2nnc(Cc3ccccc3)o2)cc1,0.000132448,positive
Train: Pos 2910,c1ccc(CSc2cn3c(n2)CCC3)cc1,0.000132416,positive
Train: Pos 2911,O=C(Nc1ccc(N2CCNCC2)cc1)c1ccc(-c2ccccc2)o1,0.000132206,positive
Train: Pos 2912,O=C(NC1CNC1=O)OCc1ccc2c(c1)OCO2,0.000132199,positive
Train: Pos 2913,O=c1cc(-c2cccs2)ccc2cocc12,0.00013217,positive
Train: Pos 2914,O=C(NCCCc1ccccc1)Oc1cccc(-c2ccccc2)c1,0.000132128,positive
Train: Pos 2915,O=C(NCCc1ccccc1)Oc1cccc(-c2ccccc2)c1,0.000132128,positive
Train: Pos 2916,O=c1ccn(-c2ccc3c(c2)CCC3)c2nc(NCCCn3ccnc3)ncc12,0.000131948,positive
Train: Pos 2917,O=C(c1ccccc1)n1c(=S)nc2ccccn21,0.000129833,positive
Train: Pos 2918,O=C(Nc1ccccc1)c1[nH]ncc1N=Cc1ccccc1,0.000129545,positive
Train: Pos 2919,O=C(Nc1ccc2[nH]cc(Cc3ccc(C(=O)NS(=O)(=O)c4ccccc4)cc3)c2c1)OC1CCCC1,0.000129086,positive
Train: Pos 2920,c1ccc(C2N3CC4CC(C3)CN2C4)cc1,0.000128583,positive
Train: Pos 2921,C=C(C(=O)c1ccccc1)C(CC(=O)c1ccccc1)c1ccccc1,0.000128451,positive
Train: Pos 2922,O=C(c1cccnc1)N1CCC(Nc2ccccc2)c2ccccc21,0.000128415,positive
Train: Pos 2923,c1coc(-c2cc(-c3ccco3)c3ccoc3n2)c1,0.000127773,positive
Train: Pos 2924,O=C1CCCC2C3CC(C4CCC5CN6C(=O)CCCC6C6CCCN4C56)=CN4CCCC(CN12)C34,0.000127168,positive
Train: Pos 2925,N=C1CCCCC12NCC(c1ccccc1)=[NH+]2,0.000126426,positive
Train: Pos 2926,O=C(Nc1ccccc1-c1ccccc1)c1cnccn1,0.000126154,positive
Train: Pos 2927,O=C(C1CC1)N1CCc2ccccc21,0.000126106,positive
Train: Pos 2928,O=C(CCS(=O)(=O)c1ccccc1)NCc1ccco1,0.000126022,positive
Train: Pos 2929,O=C(CCN1C(=O)c2ccccc2C1=O)Oc1ccc(C(=O)Nc2ccccc2)cc1,0.000125283,positive
Train: Pos 2930,c1cc(N2CCCCC2)ncn1,0.000125083,positive
Train: Pos 2931,c1ccc(-n2cc3c(c2)C2CCC3C2)nc1,0.000124619,positive
Train: Pos 2932,O=C(CC=NCCc1ccccc1)C1C(=O)CCCC1=O,0.000123531,positive
Train: Pos 2933,O=C(CN1CCN(Cc2ccccc2)CC1)NN=Cc1ccccc1,0.000122832,positive
Train: Pos 2934,O=C(Nc1ccnn1-c1nc2ccccc2[nH]1)c1ccccc1,0.000122505,positive
Train: Pos 2935,c1ccc(Nc2ncnc3c2ncn3C2CCCC2)cc1,0.000122114,positive
Train: Pos 2936,O=S(=O)(Nc1ccccn1)c1cccc2ccccc12,0.000121389,positive
Train: Pos 2937,O=C(c1cccs1)N(C(=O)c1cccs1)c1ccccn1,0.000121364,positive
Train: Pos 2938,O=C(Nc1nc2ccccc2[nH]1)c1cccc(S(=O)(=O)Nc2ccccc2)c1,0.000121019,positive
Train: Pos 2939,c1ccc(CSc2ncnc3c2sc2nc(N4CCOCC4)c4c(c23)CCCC4)cc1,0.000120941,positive
Train: Pos 2940,O=c1ccocc1,0.000120929,positive
Train: Pos 2941,O=c1[nH]c(=S)c2nc[nH]c2[nH]1,0.000120911,positive
Train: Pos 2942,C1=CC23CCCN2CCc2cc4c(cc2C3C1)OCO4,0.000120638,positive
Train: Pos 2943,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,0.000120334,positive
Train: Pos 2944,C(#Cc1cc(-n2ccc3cncnc32)ccn1)Cc1ccon1,0.00011945,positive
Train: Pos 2945,c1ccc2c(Cc3n[nH]c4ncncc34)cccc2c1,0.000119292,positive
Train: Pos 2946,c1ccc(CSc2nccc(-c3ccccc3)n2)cc1,0.000118934,positive
Train: Pos 2947,c1ccc([SH+]c2ccncn2)cc1,0.000117874,positive
Train: Pos 2948,c1ccc2c(N3CCOCC3)ccnc2c1,0.000117857,positive
Train: Pos 2949,O=C(Nc1ccccc1)c1cnc2ccccc2c1,0.000117173,positive
Train: Pos 2950,O=C(OCC(=O)N1CCCC1)c1cccnc1,0.000116623,positive
Train: Pos 2951,c1ccc2c(N3CCCCC3)ncnc2c1,0.000116515,positive
Train: Pos 2952,O=C(Nc1ccccc1)N1c2ccccc2Sc2ccccc21,0.000116339,positive
Train: Pos 2953,S=c1[nH]cc(C=Nn2cnnc2)s1,0.000115615,positive
Train: Pos 2954,O=C1NNC1(c1ccccc1)C1CCCC1,0.000115613,positive
Train: Pos 2955,O=C1NC2CCC=CC23c2cc4c(cc2C(=O)N(CCc2ccccc2)C13)OCO4,0.000115289,positive
Train: Pos 2956,C(=Nn1cnnn1)c1ccccc1OCc1ccccc1,0.000115287,positive
Train: Pos 2957,c1ccc2nc3sccc3cc2c1,0.000115093,positive
Train: Pos 2958,c1ccc(C(c2ccc3cccnc3c2)N2CCCCC2)nc1,0.000115075,positive
Train: Pos 2959,O=C(NC1c2ccccc2Oc2ccccc21)c1ccccc1,0.00011502,positive
Train: Pos 2960,c1ccn2cc(-c3ccc4c(c3)OCO4)nc2c1,0.00011413,positive
Train: Pos 2961,c1cc(Cc2ccncc2)c2ccnn2c1,0.000113942,positive
Train: Pos 2962,O=C1C=C(Nc2ccccc2)CCC1,0.000113622,positive
Train: Pos 2963,O=C(C1CCN(S(=O)(=O)c2cnoc2C=Cc2ccco2)CC1)N1CCc2ccccc2C1,0.000113304,positive
Train: Pos 2964,C1=NCCc2c1[nH]c1ccccc21,0.000112936,positive
Train: Pos 2965,O=C1COc2ccc3ccccc3c2CN1,0.000112833,positive
Train: Pos 2966,O=C(NCCCCc1ccccc1)Oc1cccc(-c2ccccc2)c1,0.000112214,positive
Train: Pos 2967,O=C(NCc1nc(-c2ccccc2)no1)Nc1ccccc1,0.000111805,positive
Train: Pos 2968,O=C(Nc1ccccc1)c1ccc(Nc2ccn(-c3ccccc3)c2)cc1,0.000111707,positive
Train: Pos 2969,O=c1[nH]c2ccccc2cc1CNCCc1ccccc1,0.000111452,positive
Train: Pos 2970,O=C(NC1CCCc2ccccc21)c1ccoc1,0.000111125,positive
Train: Pos 2971,O=S(=O)(c1ccccc1)N1CCOc2ccccc21,0.000110933,positive
Train: Pos 2972,O=C(Nc1cccc(Nc2ncc(C(=O)c3ccccc3)s2)c1)c1ccccc1,0.000110712,positive
Train: Pos 2973,c1ccc(CCc2ccnc(-c3ccccc3)c2)cc1,0.000110706,positive
Train: Pos 2974,c1ccc(C2Nc3cccc4cccc(c34)N2)cc1,0.000110528,positive
Train: Pos 2975,O=C1CC(OC2CCCCO2)CC(OC2CC(NCc3ccccc3-c3c[nH]nn3)CCO2)CCCCNCCCCO1,0.00011024,positive
Train: Pos 2976,O=c1oc2ccccc2cc1-c1cncs1,0.000110187,positive
Train: Pos 2977,O=C1c2cccc3cccc(c23)C(=O)N1c1cn[nH]c1,0.000109441,positive
Train: Pos 2978,O=C1C(=Cc2ccc(N3CCCC3)cc2)COCC1=Cc1ccc(N2CCCC2)cc1,0.000109419,positive
Train: Pos 2979,O=S(=O)(c1ccccc1)N1N=C(c2ccco2)CC1c1cnc2ccccc2c1,0.000109293,positive
Train: Pos 2980,c1ccc(-c2cnnn2-c2ccccc2)cc1,0.000108957,positive
Train: Pos 2981,O=c1nc2[nH]nc(-c3ccccn3)nc-2c(=O)[nH]1,0.000108886,positive
Train: Pos 2982,S=C(Nc1ccccc1)N1CCCCC1c1cccnc1,0.000108799,positive
Train: Pos 2983,S=C1C=CCCN1,0.000108776,positive
Train: Pos 2984,O=C(Nc1nc2ccccc2s1)c1cccc(S(=O)(=O)N2CCc3ccccc32)c1,0.000107811,positive
Train: Pos 2985,O=S(=O)(NCCc1ccncc1)c1ccccc1,0.000107796,positive
Train: Pos 2986,c1ccc(N2CCN(c3ncnc4[nH]cnc34)CC2)nc1,0.000107158,positive
Train: Pos 2987,O=C(Nc1ccccc1)c1cc2c(=O)[nH]c3ccccc3c2s1,0.000106244,positive
Train: Pos 2988,O=C(c1cc2ccccc2oc1=O)N1CCNCC1,0.00010602,positive
Train: Pos 2989,O=C(c1ccc(S(=O)(=O)Nc2ccccc2)cc1)N1CCCCC1,0.000105761,positive
Train: Pos 2990,O=S(=O)(C=NNc1ccccc1)c1ccsn1,0.000105373,positive
Train: Pos 2991,O=C(Nc1ccccc1Oc1ccccc1)c1cnccn1,0.000105021,positive
Train: Pos 2992,O=C1NNC1(Cc1ccccc1)c1ccccc1,0.000104949,positive
Train: Pos 2993,O=C(NCCNC(=O)c1ccco1)c1ccc2ccccc2n1,0.000104555,positive
Train: Pos 2994,O=S(=O)(N=c1[nH]ccs1)c1ccccc1,0.000104274,positive
Train: Pos 2995,O=C(Nc1ccccc1)c1ccccc1NS(=O)(=O)c1cccs1,0.000104216,positive
Train: Pos 2996,c1ccc(-c2cc3c(N4CCN(c5ccccc5)CC4)ncnc3s2)cc1,0.000103829,positive
Train: Pos 2997,O=C(Cc1ccccc1)Nc1ccc2[nH]ncc2c1,0.000103647,positive
Train: Pos 2998,O=C(NNC(=S)Nc1ccccc1)c1ccn[nH]1,0.000103313,positive
Train: Pos 2999,O=C(NCc1ccccc1)Nc1cccs1,0.000103226,positive
Train: Pos 3000,O=C(Nc1ccccc1)C(Sc1nc2ccccc2c(=O)[nH]1)c1ccccc1,0.000103198,positive
Train: Pos 3001,O=c1[nH]c2ccc(S(=O)(=O)N3CCc4ccccc43)cc2[nH]c1=O,0.000102975,positive
Train: Pos 3002,c1ccc(-c2csc(-n3cccn3)n2)cc1,0.000102757,positive
Train: Pos 3003,O=C(NCc1ccccc1)N1CCC(NS(=O)(=O)c2ccccc2)CC1,0.000102692,positive
Train: Pos 3004,O=C(CNC(=O)c1ccccc1)Nc1nc2ccccc2[nH]1,0.000102304,positive
Train: Pos 3005,c1ccc(NC2CCNc3ccc(-c4cccc(CN5CCCCC5)c4)cc32)cc1,0.000101915,positive
Train: Pos 3006,O=c1cc[nH]c(=S)n1-c1ccccc1,0.000101828,positive
Train: Pos 3007,O=C(Nn1ccc(-c2nc3ccccc3s2)c1)c1c[nH]c2ccccc12,0.000101431,positive
Train: Pos 3008,O=C(COC(=O)c1n[nH]c(=O)c2ccccc12)Nc1ccccn1,0.000100372,positive
Train: Pos 3009,O=C(CCC(=O)OCc1ccccc1)Nc1c[nH]c(=O)[nH]c1=O,9.96E-05,positive
Train: Pos 3010,c1ccn2cc(-c3ccc4c(c3)OCCO4)nc2c1,9.93E-05,positive
Train: Pos 3011,O=C(CN(c1ccccc1)S(=O)(=O)c1ccccc1)Nc1cccnc1,9.90E-05,positive
Train: Pos 3012,O=C(Cn1sc2ncccc2c1=O)NCCCN1CCN(c2ccccc2)CC1,9.89E-05,positive
Train: Pos 3013,O=C(NC1CNC1=O)OC1CCCCC1,9.74E-05,positive
Train: Pos 3014,c1ccc(-c2nc3sc4cncnc4c3c3c2CCCC3)cc1,9.72E-05,positive
Train: Pos 3015,O=c1cccnn1-c1cc(Oc2ccccc2)ncn1,9.72E-05,positive
Train: Pos 3016,O=C1CSc2ccc(NC(=O)Nc3ccccn3)cc2N1,9.71E-05,positive
Train: Pos 3017,O=C(Nc1ccccc1)c1ccn[nH]1,9.69E-05,positive
Train: Pos 3018,O=C(c1ccccc1)C1C(c2ccco2)C2(C(=O)c3ccccc3C2=O)C2c3ccccc3C=NN12,9.66E-05,positive
Train: Pos 3019,O=C(NC1CCOCC1)C1CCN(C(=O)NCc2ccccc2)CC1,9.65E-05,positive
Train: Pos 3020,O=c1ccn(-c2ccc3c(c2)CCC3)c2nc(NCCN3CCOCC3)ncc12,9.64E-05,positive
Train: Pos 3021,c1cc2c(c[nH+]c3c4cc5c(cc4ccc23)OCO5)c2c1OCO2,9.56E-05,positive
Train: Pos 3022,O=C(CSc1nnc2ccc(-c3cccnc3)nn12)NCc1ccccc1,9.56E-05,positive
Train: Pos 3023,O=C(C=Cc1ccco1)N1CCN(c2ncccn2)CC1,9.56E-05,positive
Train: Pos 3024,O=c1c2ccccc2nc(SCc2cnoc2)n1-c1ccccc1,9.51E-05,positive
Train: Pos 3025,O=C(COC(=O)c1cccc(-c2ccccc2)c1)Nc1ccccc1,9.48E-05,positive
Train: Pos 3026,c1ccc(-n2ccc(NC3CC3)c2)cc1,9.46E-05,positive
Train: Pos 3027,O=C(Nc1cc(-c2ccccc2)cs1)C1CCCCC1,9.43E-05,positive
Train: Pos 3028,C(#Cc1cncc(-n2ccc3cncnc32)c1)Cc1nccs1,9.42E-05,positive
Train: Pos 3029,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1,9.41E-05,positive
Train: Pos 3030,O=C(Nc1ccccc1)c1coc2ccccc12,9.38E-05,positive
Train: Pos 3031,O=C(NCCCCCc1ccccc1)Oc1ccc(Cn2cc(COc3ccc4ccc(=O)oc4c3)nn2)cc1,9.31E-05,positive
Train: Pos 3032,C1=CC2C(=C(c3ccccc3)c3ccccc3)C1c1c[nH]cc12,9.28E-05,positive
Train: Pos 3033,O=C1N(Cc2ccccc2)c2ccccc2S(=O)(=O)N1c1ccccc1,9.27E-05,positive
Train: Pos 3034,O=C(Nc1ccccc1)N1CCCCC1,9.25E-05,positive
Train: Pos 3035,O=C(Nc1ccc(OCC(=O)N2CCOCC2)cc1)c1cccnc1,9.22E-05,positive
Train: Pos 3036,O=C(COC(=O)CNS(=O)(=O)C=Cc1ccccc1)NC1CCS(=O)(=O)C1,9.21E-05,positive
Train: Pos 3037,c1ccc2c(c1)sc1scnc12,9.20E-05,positive
Train: Pos 3038,O=C1CC(c2ccccc2)SC(N(c2ccccc2)c2ccccc2)=N1,9.11E-05,positive
Train: Pos 3039,O=C(Nc1ccccc1)c1ccc(NS(=O)(=O)c2cnoc2)cc1,9.10E-05,positive
