ID,scaffold_smiles,mean_shap,effect,umap_x,umap_y
Train: Pos 1914,c1ccc(Nc2cc3ccc4ccccc4c3[nH]2)cc1,0.000529052,positive,-3.245173,-8.646499
Train: Pos 1915,O=C(NC1=NC(=Nc2c[nH]n(-c3ccccc3)c2=O)c2ccccc21)Nc1ccccc1,0.000527964,positive,-0.45680317,-5.7608113
Train: Pos 1916,O=C(Cn1cccn1)Nc1cc2c(s1)CCCC2,0.000527895,positive,-4.570867,-6.5850854
Train: Pos 1917,c1ccc(-c2oncc2-c2ccco2)cc1,0.000526603,positive,-2.1110673,-8.794509
Train: Pos 1918,O=C(Cc1ccncc1)c1ccccc1OCCCc1ccccc1,0.000525841,positive,-0.25893787,-8.422513
Train: Pos 1919,O=S(=O)(NCCc1c[nH]c2ccccc12)c1ccccc1,0.000524572,positive,-1.7916934,-7.0803776
Train: Pos 1920,c1ccc(N=Nc2ccc3ccccc3c2)cc1,0.000523388,positive,-2.8895292,-8.461572
Train: Pos 1921,O=C1CC(c2ccccc2)C=C2SCN(c3ccccc3)CN12,0.000523107,positive,-3.6045635,-9.371653
Train: Pos 1922,O=C1CC(c2cccc(OCc3ccccc3)c2)C=C2SCNCN12,0.000523095,positive,-1.026591,-8.478025
Train: Pos 1923,C1=NCc2ccccc2N1,0.000522891,positive,-2.8805678,-8.013369
Train: Pos 1924,c1ccc(Sc2ccnc(-c3ccccn3)n2)cc1,0.000522751,positive,-2.499527,-8.718461
Train: Pos 1925,O=c1cc(-c2ccc3c(c2)OCO3)oc2ccccc12,0.000522593,positive,-3.4072652,-7.3267336
Train: Pos 1926,O=C1CC(c2ccccc2)Oc2c1ccc1occc21,0.000521586,positive,-3.1894054,-6.7242055
Train: Pos 1927,O=c1cccc(-c2ccccc2)o1,0.000521376,positive,-2.398384,-9.405985
Train: Pos 1928,O=C(Nc1ccccc1)c1cc2ccncc2oc1=Nc1ccccc1,0.000521033,positive,-0.19359799,-6.226855
Train: Pos 1929,c1ccc(Nc2ccnc(Nc3ncc(-c4ccsc4)cn3)n2)cc1,0.000520776,positive,-3.0178113,-3.0247514
Train: Pos 1930,O=S(=O)(Nc1cccc2cccnc12)c1ccccc1,0.000520555,positive,-1.9317771,-7.5094056
Train: Pos 1931,O=C(c1cncs1)N1CCOC2(CCN(Cc3cccc(CCNCCc4cccc5[nH]c(=O)sc45)c3)CC2)C1,0.000519883,positive,-3.805602,-7.798602
Train: Pos 1932,O=C(Nc1ccc(S(=O)(=O)NCc2ccco2)cc1)c1cc(-c2ccccc2)nc2ccccc12,0.00051941,positive,-1.0246624,-4.371972
Train: Pos 1933,C(#Cc1ccc(-c2c[nH]c(-c3ccccc3)n2)cn1)c1ccccc1,0.000519377,positive,-0.74360734,-11.52973
Train: Pos 1934,O=C(Nc1ccccc1)c1cc(-c2ccccc2)on1,0.000519174,positive,-0.95237666,-5.687451
Train: Pos 1935,N=c1sc2ccccc2n1-c1ccccc1,0.000518654,positive,-2.6883307,-8.314175
Train: Pos 1936,O=C(Nc1ccccc1C(=O)Nc1nncs1)c1ccccc1,0.000518285,positive,0.27171516,-6.9817595
Train: Pos 1937,c1ccc(-c2ccc(CCCN3CCCCC3)cc2)cc1,0.000518063,positive,-2.0841482,-8.76184
Train: Pos 1938,O=C(Nc1ccncc1NC(=O)c1ccccc1)c1ccccc1,0.000518005,positive,0.24094017,-6.897932
Train: Pos 1939,O=C(Nc1c[nH]n(-c2ccccc2)c1=O)c1cc(-c2cccs2)nc2ccccc12,0.000517928,positive,-0.8443348,-5.388597
Train: Pos 1940,O=C(N1CCN(c2ncccn2)CC1)n1ccc(=O)o1,0.000517631,positive,-3.3629458,-4.8327994
Train: Pos 1941,C(#Cc1cccc(-c2c[nH]c3cncnc23)c1)CC1CCCCC1,0.000516663,positive,-4.1032863,-9.757247
Train: Pos 1942,O=C(c1ccccc1)c1cc2c(SCCN3CCOCC3)snc2s1,0.000516582,positive,-0.8414608,-7.6647243
Train: Pos 1943,O=C(NC1CCCCC1)c1cccc(OCc2ccccc2)c1,0.000515911,positive,-0.85785264,-8.499688
Train: Pos 1944,O=C(Sc1cccccc1=O)c1ccccc1,0.000515246,positive,-0.29611316,-7.6387343
Train: Pos 1945,O=C(CSc1ncnc2sccc12)Nc1cc(-c2ccccc2)cs1,0.000514176,positive,-0.84294707,-7.1692076
Train: Pos 1946,C=c1ccc(=Cc2ccccc2)[nH]1,0.000513599,positive,-2.0554812,-8.938358
Train: Pos 1947,c1ccc(CSc2ncnc3c2cnn3Cc2ccccc2)cc1,0.000513481,positive,-1.5779538,-8.140563
Train: Pos 1948,O=C1C=CC=CC1=O,0.000513161,positive,-4.258652,-7.7488203
Train: Pos 1949,c1ccc(Nc2nc(-c3ccccc3)c3ccccc3n2)cc1,0.000512652,positive,-2.454916,-8.576719
Train: Pos 1950,N=c1ccn(C2CCc3ccccc32)c2ccccc12,0.000512573,positive,-2.9504697,-8.126085
Train: Pos 1951,O=C(c1cccc2c(=O)cc(-c3ccccc3)oc12)N1CCN(c2ccccc2)CC1,0.000512567,positive,-1.895299,-6.803315
Train: Pos 1952,C=C1CCC2(COC(=O)c3ccccc3)C(OC(=O)c3cccnc3)C=CCCC3OC3CC(OC(=O)c3cccnc3)C12,0.000512403,positive,-0.49843138,-7.6501966
Train: Pos 1953,O=C(Cc1ccccc1)n1ncc2cc3ccccc3nc21,0.00051196,positive,-3.2019026,-8.671581
Train: Pos 1954,O=C(C=Cc1cnc2ccccc2c1)c1ccco1,0.00050942,positive,-0.3928312,-9.566594
Train: Pos 1955,O=C(NCCc1ccccc1)n1ccc(=O)o1,0.000509262,positive,-1.573168,-6.4249706
Train: Pos 1956,c1ccc2c(c1)ccc1cc[nH]c12,0.000508495,positive,-3.2954981,-8.604474
Train: Pos 1957,O=C(Cc1ccncc1)c1cccn2nccc12,0.000508337,positive,-4.709987,-8.561202
Train: Pos 1958,C1=CCC(C=Cc2nc3ccccc3[nH]2)CC1,0.000507657,positive,-2.2512922,-9.924173
Train: Pos 1959,O=S(=O)(c1ccccc1)c1nccs1,0.000507351,positive,-2.0259168,-7.601763
Train: Pos 1960,c1ccc(-c2nccs2)cc1,0.000507164,positive,-2.0416563,-8.680367
Train: Pos 1961,O=C(Oc1ccccc1C=NNC(=O)c1ccn[nH]1)c1ccccc1,0.000507087,positive,0.30427206,-7.911875
Train: Pos 1962,O=C(Nc1ncc2c(n1)CCCC2=O)c1ccccc1,0.000506763,positive,0.05737599,-6.8613734
Train: Pos 1963,O=C(c1ccccc1)c1ccccc1,0.000506712,positive,-0.41353783,-7.542477
Train: Pos 1964,c1ccc2c(c1)NC(c1c[nH]c3ccccc13)Oc1ncnnc1-2,0.000506235,positive,-3.058262,-8.231489
Train: Pos 1965,C1=CC2CCC3=Nc4ccccc4C34CCN(C1)C24,0.000506038,positive,-3.0439813,-8.010758
Train: Pos 1966,O=S(=O)(c1ccccc1)n1cc(-c2ccccc2)c2ccccc21,0.000505586,positive,-2.2401478,-8.733068
Train: Pos 1967,O=C(NNc1nc(-c2ccccc2)cs1)c1ccccc1,0.000505266,positive,-0.005376058,-7.1100197
Train: Pos 1968,O=C(NC(=S)NCCc1ccccc1)c1ccccc1,0.000503872,positive,0.43298864,-7.1212683
Train: Pos 1969,O=C1c2ccccc2C2=NC=CC(c3ccccc3)C12,0.000503754,positive,-2.8750021,-6.988346
Train: Pos 1970,O=C(OC1CCCc2cc3c(cc2-c2ccccc21)OCO3)c1ccccc1,0.000503642,positive,-0.2070246,-7.7738185
Train: Pos 1971,O=C(N=c1[nH]c2ccccc2s1)c1ccsc1,0.00050334,positive,-2.375887,-6.6526957
Train: Pos 1972,O=C1N=CC(C(=O)OCc2ccc3c(c2)OCO3)C(c2ccccc2)N1,0.000502442,positive,-1.5432794,-7.7720222
Train: Pos 1973,O=C(NNC(=S)Nc1ccccc1)c1ccncc1,0.000502128,positive,-0.14951481,-6.5168467
Train: Pos 1974,O=C1CCC=CCc2ccccc2C(=O)OCCCC1,0.000501699,positive,-4.034856,-7.1315613
Train: Pos 1975,O=C(Cn1sc2ncccc2c1=O)N1CCN(c2ccccc2)CC1,0.00050106,positive,-2.7497482,-5.7813053
Train: Pos 1976,O=S(=O)(Nc1cccc2cccnc12)c1ccc2ccccc2c1,0.000500885,positive,-2.3053591,-7.78567
Train: Pos 1977,O=C(Nc1ccc2c(c1)OCCO2)c1cc(-c2ccccn2)nc2ccccc12,0.000499253,positive,-1.1103904,-4.5570664
Train: Pos 1978,c1ccc(CN2c3ccccc3Sc3cccnc32)cc1,0.000498855,positive,-1.5833477,-10.479429
Train: Pos 1979,c1cc(-c2cn[nH]c2)c2c3c([nH]c2c1)CCNC3,0.000497589,positive,-4.382403,-7.813821
Train: Pos 1980,O=S(=O)(c1ccc(OCCOc2ccccc2)cc1)N1CCCC1,0.000497193,positive,-1.2971748,-7.751171
Train: Pos 1981,O=C1C(Cc2ccccc2)=Nc2ccccc21,0.000497155,positive,-1.7322558,-8.0536175
Train: Pos 1982,O=C1C(=NCCc2ccccc2)C(NCc2ccccc2)C(=O)c2ccccc21,0.000497119,positive,-2.0797377,-8.021862
Train: Pos 1983,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1ccccc1,0.000496927,positive,-7.4038687,-9.925607
Train: Pos 1984,c1ccc(CC2NCCc3ccccc32)cc1,0.000496651,positive,-2.0682485,-7.966802
Train: Pos 1985,O=C(Cc1ccccc1Nc1ccccc1)NCCc1ccccc1,0.000496443,positive,1.0934,-6.3660946
Train: Pos 1986,O=C1c2ccccc2-c2nnc(-c3ccccc3)cc21,0.00049607,positive,-2.2925324,-8.736035
Train: Pos 1987,O=C1Nc2cc(C(=O)N3CCN(c4ccccc4)CC3)ccc2NC1CSCc1ccccc1,0.000496052,positive,-1.2263693,-7.5558662
Train: Pos 1988,c1ccc2c[n+]3c(cc2c1)-c1cc2c(cc1CC3)OCO2,0.000495739,positive,-3.3420942,-8.316927
Train: Pos 1989,O=c1[nH]c(=O)n(Cc2ccco2)cc1C=Nc1ccccc1,0.000495557,positive,-1.5524691,-9.491254
Train: Pos 1990,O=C(COC(=O)c1cc2ccccc2oc1=O)c1ccccc1,0.00049507,positive,-1.1860608,-6.515337
Train: Pos 1991,O=C1c2ccccc2C(=O)C12OC2c1ccccc1,0.000495024,positive,-2.7689698,-6.9802713
Train: Pos 1992,O=C(C=Cc1cccnc1)C=Cc1cccnc1,0.000493914,positive,-0.38034263,-8.891375
Train: Pos 1993,O=C(c1ccc(CS(=O)(=O)c2ccccc2)o1)N1CCN(c2ccccc2)CC1,0.00049335,positive,-1.7518432,-7.075195
Train: Pos 1994,O=C(Nc1ccc(CN2CCNCC2)cc1)c1cccc(NC(=O)c2cccc3[nH]ccc23)c1,0.000492656,positive,1.053471,-5.10951
Train: Pos 1995,C=c1cc2[nH]c(=O)c(=Cc3ccc(OCCOc4ccccc4)cc3)c(=N)n2o1,0.000492542,positive,-1.2225776,-8.157739
Train: Pos 1996,O=C(NC1CNC1=O)OCc1ccc(-c2ccccc2)cc1,0.000491776,positive,0.9726209,-10.261665
Train: Pos 1997,O=c1c(=Cc2ccccc2)sc2n1C(c1ccccc1)C=CN=2,0.000491582,positive,-2.7721615,-7.1420627
Train: Pos 1998,C(#CC1CCCC1)c1cccc(-c2c[nH]c3cncnc23)c1,0.000490252,positive,-4.088475,-9.757643
Train: Pos 1999,O=C(C=CSc1nc2ccccc2o1)c1ccccc1,0.000489947,positive,-0.15120435,-8.221634
Train: Pos 2000,c1ccc(CN2CC3NC(C2)C3c2ccc(-c3ccccc3)cc2)cc1,0.000489618,positive,-0.34295282,-10.076342
Train: Pos 2001,O=c1c(N=Nc2ccccc2)c[nH]n1-c1nc(-c2ccccc2)cs1,0.000489412,positive,-2.2826223,-8.957579
Train: Pos 2002,O=C(NC(=S)Nc1ccccc1)c1ccccc1,0.000489067,positive,0.4911399,-6.8972263
Train: Pos 2003,O=C(CCc1cccs1)NC(=S)N=NC(=O)c1conc1-c1ccccc1,0.000488524,positive,-0.387153,-7.8487606
Train: Pos 2004,O=C1C=CCC(=NC(=O)c2ccccc2)C1,0.000487944,positive,-0.2838687,-7.6386976
Train: Pos 2005,O=C(CCCCCCCCc1ccccc1)c1ccccc1,0.000487118,positive,-0.42489955,-8.087846
Train: Pos 2006,c1ccc(NCc2cnn(-c3ccccc3)c2)cc1,0.000485904,positive,-1.8234241,-8.200675
Train: Pos 2007,O=C1CC(Sc2ccccc2)CC(c2ccc(-c3ccccc3)cc2)O1,0.000484616,positive,-2.392795,-8.581831
Train: Pos 2008,O=C(NCc1cccnc1)c1ccc(Cn2c(=S)[nH]c3ccccc3c2=O)cc1,0.00048409,positive,-0.9913037,-7.5186725
Train: Pos 2009,c1cnc2sccc2c1,0.000482374,positive,-2.9723945,-8.113079
Train: Pos 2010,O=C(Nc1cc(=O)[nH]c(=O)[nH]1)c1conc1-c1ccccc1,0.000482208,positive,0.87820953,-7.8235765
Train: Pos 2011,O=C(CNC(=O)c1ccco1)OCc1cccc2c1OCOC2,0.000481263,positive,-2.8873415,-6.579037
Train: Pos 2012,O=C1C2C(c3ccccc3)CC=CC2C(c2ccccc2)N1Cc1ccccc1,0.000480754,positive,-2.3116791,-7.0335197
Train: Pos 2013,O=c1[nH]c2cnc3cc(-c4cnoc4)ccc3c2n1Cc1ccccn1,0.000480399,positive,-4.851834,-9.148975
Train: Pos 2014,c1ccc(Nc2ncnc(-n3c(Nc4ccccc4)nc4ccccc43)n2)cc1,0.000479044,positive,-2.4054391,-7.8847485
Train: Pos 2015,c1ccc(-c2ccc(NC3CCCCC3)cc2)cc1,0.000477065,positive,-3.3286376,-5.9686704
Train: Pos 2016,O=C(c1ccccc1)N1N=CCC1c1ccccc1,0.000476474,positive,-0.96851695,-7.485878
Train: Pos 2017,c1ccc2sc(Cc3ccncn3)nc2c1,0.000476401,positive,-1.4283048,-8.885888
Train: Pos 2018,O=c1oc(-c2ccccc2)nc2scc(-c3ccccc3)c12,0.000476398,positive,-2.4918077,-8.868277
Train: Pos 2019,c1ccc(COc2ccccc2)cc1,0.000475988,positive,-0.8454361,-8.525058
Train: Pos 2020,c1ccc(NC2CCNc3ccc(-c4ccc(CN5CCCCC5)cc4)cc32)cc1,0.00047554,positive,-3.3717484,-6.1333814
Train: Pos 2021,O=C(NC1CNC1=O)OCc1ccc2c(c1)CCCC2,0.000474823,positive,0.97223157,-10.261016
Train: Pos 2022,O=C(NC1CNC1=O)OCc1ccc2c(c1)CCC2,0.000474823,positive,0.9750867,-10.261288
Train: Pos 2023,C(#CC1CCCCC1)c1ccc(-c2c[nH]c(-c3ccccc3)n2)cn1,0.000474515,positive,-0.7413481,-11.5302515
Train: Pos 2024,C=C1C=C2CC3CCCCC3CC2O1,0.000474449,positive,-4.383443,-6.657314
Train: Pos 2025,O=S(=O)(c1ccc(-c2ccccc2)cc1)N1CCC12CNC2,0.000473839,positive,-2.1799214,-8.539317
Train: Pos 2026,O=c1n(CCN2CCN(c3ccccc3)CC2)cc2n1CCCC2,0.000473601,positive,-3.2268145,-7.040032
Train: Pos 2027,O=C(CN1N=C(c2ccccc2)C2CC=CCC2C1=O)NCCCn1ccnc1,0.000473397,positive,-4.504505,-10.400518
Train: Pos 2028,O=C(CCS(=O)(=O)c1ccccc1)Nc1ccc2c(c1)OCO2,0.000472677,positive,-1.4921577,-6.451481
Train: Pos 2029,O=C(Nc1cccc(-c2ccccc2)c1)c1ccccc1,0.000471326,positive,0.49921367,-6.3252845
Train: Pos 2030,O=C(c1ccccc1)c1ccccc1N1CCCCC1,0.000471296,positive,-1.2521067,-7.105234
Train: Pos 2031,c1ccc(Nc2nccs2)cc1,0.000471157,positive,-2.2723215,-7.5671544
Train: Pos 2032,c1ccc(Cc2ccc3c(c2)c(-c2ccccc2)cn3-c2ccccc2)cc1,0.000470944,positive,-1.8420361,-8.413491
Train: Pos 2033,O=c1c2ccccc2oc2ncccc12,0.000470909,positive,-3.435963,-7.54269
Train: Pos 2034,O=C(NCC1CCCCC1)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.000470415,positive,-9.717897,-3.9603882
Train: Pos 2035,O=C1CCN(c2ccccc2)C(Nc2ncccn2)=N1,0.000469903,positive,-3.00555,-8.120963
Train: Pos 2036,O=S(=O)(c1ccccc1)n1ccc2ccccc21,0.000469679,positive,-2.5189078,-8.167923
Train: Pos 2037,O=C(c1cc(-c2ccco2)nc2ccccc12)N(Cc1nnc(-c2ccccc2)o1)C1CC1,0.00046935,positive,-1.4454685,-4.398898
Train: Pos 2038,O=c1cc(-c2ccccc2)c2ccccc2[nH]1,0.000469106,positive,-3.1107378,-9.112782
Train: Pos 2039,O=C(Nc1cccs1)c1ccccc1,0.000468465,positive,0.043799095,-7.0717163
Train: Pos 2040,O=C(OC1CCC2CC3c4[nH]c5ccccc5c4CCN3CC2C1)c1ccccc1,0.000467915,positive,-3.982013,-8.785533
Train: Pos 2041,c1ccc(Cn2cncc2Sc2nc3ccccc3[nH]2)cc1,0.000466819,positive,-2.5179129,-9.312463
Train: Pos 2042,S=C1NCCC2(CC(c3ccccc3)Oc3ccccc32)N1,0.000466805,positive,-2.761542,-6.8915963
Train: Pos 2043,O=C(Nc1cccs1)c1cc(-c2ccccc2)on1,0.000466734,positive,-1.0244336,-5.706063
Train: Pos 2044,O=C1C(=O)c2[nH]ccc2-c2ccccc21,0.000465493,positive,-3.7073245,-7.9306035
Train: Pos 2045,O=C(Nc1cccc(-c2cn3ccccc3n2)c1)c1ccccc1,0.000464965,positive,0.48020783,-6.4602876
Train: Pos 2046,S=C(NCC12C=CC(O1)c1cn(-c3ccccc3)cc12)Nc1ccccc1,0.000464657,positive,-0.27932715,-6.2857285
Train: Pos 2047,C(Cc1nc(-c2ccccc2)cs1)=Nc1ccc2c(c1)OCCO2,0.000464111,positive,-2.1295044,-8.997028
Train: Pos 2048,N=c1ccn(CCCc2ccccc2)c2ccccc12,0.000464022,positive,-1.4980443,-8.538722
Train: Pos 2049,O=C(Nc1ccccc1)c1ccc2ccccc2c1,0.000463734,positive,0.41650778,-5.9099174
Train: Pos 2050,O=C(NCC1(c2ccccc2)CCCC1)c1ccccc1,0.000463613,positive,-0.16486071,-7.244561
Train: Pos 2051,O=C(Nc1cccc2ccccc12)c1ccc2ccccc2c1,0.000463146,positive,-1.0422853,-5.676974
Train: Pos 2052,c1ccc(C(OC2CNC2)c2cc(-c3ccon3)cc(-c3ccon3)c2)cc1,0.000462457,positive,-2.0283303,-8.618248
Train: Pos 2053,O=C(COC(=O)c1ccccc1)NC(=O)C1CCCCC1,0.000462204,positive,0.0047571724,-7.52208
Train: Pos 2054,O=C(NCc1ccccc1)N1CCC(c2ccccc2)CC1,0.00046218,positive,3.0047867,-7.5925837
Train: Pos 2055,O=C(NC1CCN(c2nccs2)CC1)c1cnc2ccccc2c1,0.000462044,positive,-11.521644,3.0912354
Train: Pos 2056,c1cnc(N2CCCCCC2)cn1,0.000461863,positive,-4.7135034,-7.7709584
Train: Pos 2057,O=C(C1CC1)N1CCC2(CC(c3ccccc3)=NO2)C1,0.000461633,positive,-2.471737,-8.153381
Train: Pos 2058,O=C(COC(=O)c1ccc(-c2ccccc2)cc1)NCC(=O)Nc1ccccc1,0.000461381,positive,0.04485946,-5.9960604
Train: Pos 2059,O=C1CC(c2ccccc2)C=C2SCN(C3CCCCC3)CN12,0.000461299,positive,-3.6308131,-9.334343
Train: Pos 2060,O=C(C=Cc1cccs1)Nc1cccc(NC(=O)C=Cc2cccs2)n1,0.000461162,positive,-2.1149516,-6.7654924
Train: Pos 2061,O=C(Nc1ccccc1)c1ccc(-c2ccccc2)o1,0.000460908,positive,-0.967322,-5.961504
Train: Pos 2062,O=C(COc1ccccc1C(=O)Cc1ccncc1)Nc1ccccc1,0.000460808,positive,-0.14548582,-8.410224
Train: Pos 2063,O=C(COC(=O)c1cccc(S(=O)(=O)NCc2ccccc2)c1)c1ccccc1,0.000460782,positive,-0.28667492,-7.6891513
Train: Pos 2064,C(=NN1CCCCCC1)c1ccc2ccccc2n1,0.000460763,positive,-3.355132,-8.802258
Train: Pos 2065,c1coc(-c2nc3sc4c(NCC5CCCO5)ncnc4c3c3c2COCC3)c1,0.000460725,positive,-3.4550443,-6.653293
Train: Pos 2066,O=C(CCS(=O)(=O)c1ccccc1)Nc1nccs1,0.000460346,positive,-1.622403,-6.4991636
Train: Pos 2067,S=c1[nH]ccn1Cc1ccccc1,0.000458639,positive,-1.442935,-8.473777
Train: Pos 2068,O=C(NC1N=C(c2ccccc2)c2ccccc2-n2cnnc21)OCc1ccccc1,0.000458558,positive,-0.9393213,-8.424617
Train: Pos 2069,c1ccc2ccccc2c1,0.000458147,positive,-2.8240345,-8.0300865
Train: Pos 2070,O=C(CSc1nnc(SCc2ccccc2)s1)NN=CC=Cc1ccco1,0.000458087,positive,-0.4407153,-8.521481
Train: Pos 2071,O=C(NCCCN1CCOCC1)c1cc2ccccc2s1,0.000457899,positive,-2.4537575,-7.6768136
Train: Pos 2072,O=C(c1cc(-c2cccs2)nc2ccccc12)N1CCN(S(=O)(=O)c2ccccc2)CC1,0.000457737,positive,-1.2964797,-4.569614
Train: Pos 2073,O=C1C(=Cc2ccccc2)CCCC1=Cc1ccccc1,0.000457132,positive,-3.266416,-10.35185
Train: Pos 2074,c1ccc2sccc2c1,0.000457049,positive,-2.987882,-8.429234
Train: Pos 2075,O=C1C=C(NCc2ccccc2)c2ccccc2C1=O,0.00045629,positive,-3.3083692,-7.9216857
Train: Pos 2076,c1ccc(Nc2ccnc(-c3cscn3)n2)cc1,0.000454476,positive,-2.9387574,-3.0819504
Train: Pos 2077,c1ccc(Sc2ccc(-c3c[nH]c(-c4ccccc4)n3)cc2)cc1,0.000452823,positive,-0.7707424,-11.489607
Train: Pos 2078,C(Cc1ccccn1)=Nc1ccccc1,0.000452699,positive,-1.4331828,-9.247147
Train: Pos 2079,c1cc2cc(c1)Oc1ccc(cc1)CC1NCCc3ccc(cc31)Oc1cccc3c1C(C2)NCC3,0.000452465,positive,-3.8264701,-7.0874825
Train: Pos 2080,O=C(c1ccccc1)c1cncs1,0.000451784,positive,-0.46201345,-7.642588
Train: Pos 2081,C(=C1CCCC1)c1nc(-c2cccnc2)cs1,0.000451675,positive,-4.0863633,-6.9469156
Train: Pos 2082,O=C(N=CC=CCc1ccco1)c1ccccc1,0.000451269,positive,-0.082853265,-7.882506
Train: Pos 2083,O=c1ccn(Cc2ccccc2)c2nc(Nc3ccc(N4CCNCC4)cc3)ncc12,0.00045114,positive,1.2078015,-11.953588
Train: Pos 2084,c1ccc(OCCCOc2cccc3cccnc23)cc1,0.000451079,positive,-0.86630523,-8.468907
Train: Pos 2085,c1ccc(-c2cccc(-c3ccco3)c2)cc1,0.000450991,positive,-2.5612667,-8.616297
Train: Pos 2086,O=C(Nc1ccccc1)c1cccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1,0.000450938,positive,-7.3197117,-9.836438
Train: Pos 2087,c1cncc(CNc2nccc(Cc3nc4ccccc4s3)n2)c1,0.000450932,positive,5.375441,-12.645442
Train: Pos 2088,O=C(c1ccccc1)c1ccccc1N1CCOCC1,0.000450655,positive,-1.2445304,-7.192945
Train: Pos 2089,O=C(Nc1cc(-c2ccccc2)cs1)c1ccc(-n2cccc2)cc1,0.000450339,positive,-0.50394356,-7.0498195
Train: Pos 2090,C(#Cc1ccc(-c2c[nH]c(-c3ccccc3)n2)cn1)C1=CCCCC1,0.000450145,positive,-0.74036384,-11.530989
Train: Pos 2091,O=C1NC(Cc2ccccc2)C2CC3OC3C3C=CCCCCC=CCC132,0.000450133,positive,-2.7838821,-7.7400274
Train: Pos 2092,O=C(Nc1cnn(Cc2ccccc2)c1)c1cc(-c2cccs2)on1,0.00044998,positive,-1.2496048,-5.5661187
Train: Pos 2093,S=C(NCCc1ccccc1)Nc1ccccc1,0.000449821,positive,-0.20484935,-6.331485
Train: Pos 2094,C=C(CC(=C)C(=O)c1ccccc1)C(=O)c1ccccc1,0.000448916,positive,-0.30485052,-7.5407267
Train: Pos 2095,C(#Cc1cccc(-c2c[nH]c3cncnc23)c1)Cc1cnccn1,0.00044836,positive,-4.0940013,-9.75312
Train: Pos 2096,O=C1NC(=O)N(CC2CCCO2)C(=O)C1=Cc1c[nH]c2ccccc12,0.000448073,positive,-3.8253305,-9.122946
Train: Pos 2097,c1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2-c2cn[nH]c2)cc1,0.000447816,positive,-3.1449363,-3.1012442
Train: Pos 2098,c1cc2cc3c(nc2s1)CCSC3,0.000446963,positive,-3.9345653,-7.1547856
Train: Pos 2099,c1ccc(NC2CCOC2)cc1,0.000446902,positive,-3.1299744,-6.076557
Train: Pos 2100,O=C(Nc1ccc2nn(C3CCNCC3)cc2c1)c1ccccn1,0.000446827,positive,-3.7490945,-6.100299
Train: Pos 2101,S=C(NN=Cc1ccccn1)Nc1ccccc1,0.000446367,positive,0.6934863,-8.28504
Train: Pos 2102,O=C(Nc1nccs1)C1COc2ccccc2O1,0.000446321,positive,-2.3404586,-6.72487
Train: Pos 2103,c1ccc(-c2nc(-c3ccccc3)c(-c3ccncc3)[nH]2)cc1,0.000446161,positive,-2.105322,-9.009221
Train: Pos 2104,O=c1cnn2c(=O)c(=Cc3ccccc3)sc2n1,0.000445955,positive,-2.8522303,-9.775266
Train: Pos 2105,O=C(Cc1ccc2ccccc2c1)NCCc1ccccc1,0.000445905,positive,1.2332785,-6.408915
Train: Pos 2106,O=S(=O)(Nc1ccccc1)c1ccc(NC(=S)Nc2ccccc2)cc1,0.000443103,positive,-0.5862677,-6.4006543
Train: Pos 2107,c1ccc(NN=C2CCCCC2)cc1,0.000443067,positive,-4.018246,-6.8441625
Train: Pos 2108,c1ccc(CNc2ncnc3ccc(-c4ccccc4)cc23)cc1,0.000442912,positive,-2.4935114,-5.6298437
Train: Pos 2109,O=C1CC(c2ccccc2)C=C2SCN(Cc3ccccc3)CN12,0.00044246,positive,-3.620281,-9.401596
Train: Pos 2110,O=C(Nc1c2n(c(=S)[nH]c1=O)CCCCC2)c1ccccc1,0.00044195,positive,0.22739826,-7.091855
Train: Pos 2111,O=C(NCc1cc[nH]n1)c1cnc2ccccc2c1,0.000441827,positive,-11.453759,3.023536
Train: Pos 2112,O=C(Nc1ccc2nc(-c3ccccc3)cc(OCc3ccccc3)c2c1)c1cccnc1,0.000440571,positive,-0.88552004,-8.270895
Train: Pos 2113,O=C1COc2cccc3cccc1c23,0.000440541,positive,-3.6532907,-7.498143
Train: Pos 2114,O=S1(=O)NC(Cc2ccccc2)CC23C=CC(CC21)O3,0.000440164,positive,-2.1021159,-8.070329
Train: Pos 2115,O=c1cc(-c2ccccc2)[nH]n1-c1ccccc1,0.000438675,positive,-2.437847,-9.056228
Train: Pos 2116,O=C1SC(=Cc2ccccc2)C(=O)N1Cc1ccccc1,0.000438321,positive,-1.945143,-10.962508
Train: Pos 2117,O=c1ccc2cc3c(cc2o1)OCC=C3,0.000438238,positive,-3.5992963,-7.3027472
Train: Pos 2118,O=C(c1ccccc1)N1CCN(c2cccc(N3CCCCC3)c2)CC1,0.000438004,positive,-1.7439224,-7.150596
Train: Pos 2119,O=C1CC(=O)C2=C(C1)OC1OC3=C(C(=O)CC(=O)C3)C21,0.000437951,positive,-4.6977763,-7.359735
Train: Pos 2120,N=C1C(=O)OCC1c1ccccc1NC(=O)Nc1ccccc1,0.000437835,positive,-0.42294025,-5.831216
Train: Pos 2121,O=C(Oc1ccc2c(-c3ccccc3)cc(=O)oc2c1)C1CCCCC1,0.000437564,positive,-2.9437313,-7.705533
